utility_account_number,computed_gross_cost,rce_scaled_usage,model_rate,marg_based_rate,model_rate_adder
08006999210000433475,486.94,4787.517511352367,0.033,0.11301148103615215,0.08001148103615215
08007449500000562381,386.64,7919.800799865404,0.03,0.05424378855681585,0.024243788556815853
08007573290000604461,309.19,2601.1965771156965,0.18200000000000002,0.1320716963365296,-0.049928303663470425
08007670960000031987,152.12,4172.906454248369,0.081,0.04050467559610482,-0.04049532440389518
08007901380000790591,135.95,3782.712603980989,0.125,0.03993313036697057,-0.08506686963302942
08007944390000026049,204.3,3983.3329394895036,0.059,0.056987453333261134,-0.0020125466667388625
08007955770000204521,563.26,4720.939859277046,0.09100000000000001,0.1325677647035912,0.04156776470359118
08008035260006404054,584.87,4037.2519515381928,0.046000000000000006,0.1609648254199148,0.11496482541991479
08008067620000343293,765.4000000000001,2898.5663167770417,0.132,0.29340175504077,0.16140175504076998
08008163540000558444,931.5699999999999,2740.2238387345787,0.09900000000000002,0.3777347540541693,0.27873475405416925
08008548980000665329,542.33,5001.127290733227,0.031,0.1204906121876658,0.0894906121876658
08008614410000035074,734.74,3168.9184044830067,0.09500000000000001,0.2576203213761718,0.16262032137617177
08008631460000063658,454.02,6678.171675883796,0.041,0.07553963736637619,0.034539637366376184
08008652140005312013,231.18,3044.530950258894,0.043000000000000003,0.08436986546148392,0.04136986546148392
08008652440000947816,209.7,2447.3825386215112,0.072,0.09520375189537687,0.02320375189537688
08008723050006375676,575.61,4215.325177210472,0.07,0.15172415882038914,0.08172415882038914
08008730430000932496,505.31,5838.794540543492,0.034,0.09615949861857849,0.06215949861857849
08008832080000876675,570.9,4566.8059235551955,0.036,0.13890087381675145,0.10290087381675145
08008970600000064178,527.77,4855.681271751126,0.14,0.12076804021768733,-0.01923195978231268
08008979520000910005,234.94,3162.272527765005,0.05000000000000001,0.08254963547652942,0.032549635476529414
08009017020000303017,575.36,4713.237041786414,0.072,0.13563690585071556,0.06363690585071556
08009264380000451077,265.83,2123.9335529666428,0.061,0.1390658696709734,0.0780658696709734
08009348850000403864,585.06,4478.1806944451055,0.134,0.14516311668107373,0.011163116681073726
08009429420000713813,394.2,7760.107273970197,0.025000000000000005,0.05644251870965594,0.031442518709655934
08009440940000616147,261.65999999999997,1958.442990832698,0.08700000000000001,0.14845126189234553,0.061451261892345524
08009453120000881855,620.61,3930.7895734710246,0.08700000000000001,0.17542701123473145,0.08842701123473144
08009536930000391488,746.95,2794.3013413534077,0.09300000000000001,0.2970132219320571,0.20401322193205707
08009807400000205601,593.8,4026.3442228149843,0.08600000000000001,0.16386521898430723,0.07786521898430722
08009873150003072376,217.41,2410.53089720737,0.079,0.10021305553333693,0.021213055533336925
08009939100003087618,256.78,12402.318826641334,0.135,0.023004658652883224,-0.11199534134711678
08009957420000113816,240.65,2393.100850946441,0.055,0.11173323045835698,0.05673323045835698
08009969150003015670,739.97,3138.3757602514015,0.126,0.26197911011874087,0.13597911011874086
08010069790000923202,319.26,10139.768859948466,0.109,0.03498436090930146,-0.07401563909069854
08010307630000477279,427.15,8216.080063382407,0.132,0.05776612538458182,-0.0742338746154182
08010553260000926908,1033.26,2627.477380675592,0.04700000000000001,0.4369463558888827,0.3899463558888827
08010682870000570908,71.34,6225.759655377306,0.043000000000000003,0.01273204734111484,-0.030267952658885162
08010887600000484637,301.07,9152.43520286903,0.057,0.03655007818218248,-0.020449921817817525
08011139620000393894,188.89999999999998,3671.0800388337184,0.04800000000000001,0.05717360740398604,0.009173607403986032
08011152400000052858,364.0,1465.7177234530186,0.131,0.27593610827849707,0.14493610827849707
08011161550000679128,270.64,2196.314675112471,0.068,0.13691622358062694,0.06891622358062693
08011469960000080507,425.44,1169.407504668535,0.122,0.4042312959545266,0.2822312959545266
08011955140000836857,418.12,6281.964769273985,0.04700000000000001,0.07395421573360234,0.02695421573360233
08011995570000351953,629.35,4405.195211648562,0.124,0.1587393393892495,0.0347393393892495
08012032320003018649,401.77,1120.7234477124193,0.08700000000000001,0.39832405757398,0.31132405757397996
08012112340000118696,374.34,1539.4657499363389,0.041,0.2701803098578408,0.2291803098578408
08012168360003050703,201.25,2586.118129827691,0.12,0.0864659307446292,-0.033534069255370794
08012272390000065754,485.41,5708.507404443995,0.132,0.09448081717903564,-0.037519182820964364
08012347690000495992,276.2,1890.9568160597587,0.062,0.16229291239361146,0.10029291239361146
08012534640000749993,507.96,5778.47053645673,0.059,0.09767290435058296,0.03867290435058296
08012555830006209091,374.04,1417.0847657244724,0.08700000000000001,0.29327815106919736,0.20627815106919734
08012630500006364512,388.53,1182.9789650708778,0.17600000000000002,0.3649261844433005,0.18892618444330048
08012678970000757200,270.23,1972.6466874628654,0.068,0.1522094947178461,0.08420949471784608
08012745360006346097,311.19,1441.5495023767094,0.119,0.2398576435263546,0.12085764352635461
08012751710000753706,315.36,1567.5036764705894,0.037,0.22354014555740306,0.18654014555740306
08012832250000038709,279.8,1402.5301173499715,0.164,0.22166289696245658,0.05766289696245658
08013296080000850029,382.24,1442.105524027794,0.248,0.29450765151006075,0.046507651510060755
08013485650000708789,306.62,1666.994838086751,0.17800000000000002,0.2043730916886974,0.026373091688697392
08013486860000710182,589.0600000000001,5432.205219571363,0.131,0.12048718423836653,-0.010512815761633473
08013889730000574651,416.45000000000005,7735.155160549071,0.126,0.059820677493607824,-0.06617932250639218
08013890320000752024,234.32999999999998,2015.3618697479008,0.17899999999999996,0.12919102548032013,-0.04980897451967983
08013905950000912058,322.96,1599.2508276037697,0.034,0.22438284117202387,0.19038284117202386
08013909760000809322,316.56,1359.1752450980403,0.152,0.2587843875187427,0.10678438751874272
08014010850000485324,364.14,8708.287583972986,0.126,0.0464614881052664,-0.0795385118947336
08014026620000361833,464.15999999999997,5798.871159069689,0.126,0.08893684980855346,-0.03706315019144654
08014176950006321814,280.09000000000003,9748.267564233933,0.134,0.031924760893200586,-0.10207523910679941
08014308220000620156,270.62,2085.0045836516433,0.061,0.14421497738977015,0.08321497738977016
08014385360000574990,357.72,1361.6698603683908,0.141,0.29189650019802504,0.15089650019802506
08014683100000172896,591.27,3774.3921103355724,0.114,0.17405893385259785,0.06005893385259785
08014766350000576426,633.05,3528.2288377472214,0.12,0.1993603366549216,0.07936033665492159
08014869120000682916,652.22,3451.1706865223055,0.09900000000000002,0.20998349682297152,0.1109834968229715
08014903750000624359,406.58,1219.193313689113,0.051,0.3705364444532629,0.3195364444532629
08015246780000383819,238.14,2191.5887923351174,0.117,0.12073432795669262,0.0037343279566926096
08015263620000813373,611.22,3941.216071013388,0.10000000000000002,0.17231568152991691,0.0723156815299169
08015292470000507622,565.46,5064.1577579648465,0.105,0.12406582079729324,0.019065820797293243
08015297040000507826,140.53,6301.1501731127255,0.018,0.024780308380955497,0.0067803083809554986
08015320390000771218,361.40999999999997,6188.126291392713,0.061,0.0648930948977593,0.003893094897759297
08015383920000684546,206.93,2794.22151663696,0.108,0.08228489432682831,-0.025715105673171687
08015633710003018283,554.25,4290.503738682564,0.111,0.14353403955369357,0.032534039553693564
08015700510000127163,488.37,1148.6802675615709,0.074,0.47239719237559497,0.39839719237559496
08015706000000671100,320.45,7402.8132550780565,0.062,0.048097330472481464,-0.013902669527518535
08015709780000687544,460.44,5954.383384891298,0.067,0.0859198958028363,0.01891989580283629
08015785460000546520,430.51,4446.901201818016,0.04,0.10756803957076538,0.06756803957076538
08015808140005297272,198.94,3919.280451574573,0.124,0.056399241436177326,-0.06760075856382267
08015843100000174776,394.49,1317.001732511187,0.09100000000000001,0.33281825786702146,0.24181825786702144
08015887970000670116,609.41,3711.8331250813917,0.207,0.18242259266635927,-0.02457740733364072
08016063520000314229,432.94,7469.997169577213,0.139,0.06439687104616006,-0.07460312895383996
08016097570000146287,245.14,1710.3497103386821,0.102,0.15925268156056913,0.05725268156056913
08016213410000627968,371.62,8074.5039030763855,0.159,0.05113764462406068,-0.10786235537593933
08016327750000864906,716.77,2747.382102412772,0.085,0.2898799953642039,0.20487999536420387
08016342110000628266,455.58000000000004,6602.329211229948,0.17400000000000002,0.07666991205755098,-0.09733008794244903
08016346180000628340,314.12,1890.9568160597587,0.207,0.184574401307318,-0.022425598692681986
08016512110000865938,366.13,1332.2650294966481,0.08800000000000001,0.3053529906619339,0.21735299066193386
08016628060006426833,388.71,1296.074468423734,0.06,0.333237024972238,0.273237024972238
08016774320000779911,335.74,8249.168697024268,0.068,0.04522206517355054,-0.022777934826449464
08016800180000821421,511.64,4805.777044908875,0.061,0.11829281374822254,0.05729281374822254
08016882570000735888,482.21000000000004,5762.478459326314,0.071,0.09297889661031852,0.02197889661031853
08016971110000779052,434.82000000000005,5473.911209740817,0.046000000000000006,0.08826108331344475,0.04226108331344474
08016986780000670639,448.5,5569.311715595331,0.04,0.08947844164259784,0.04947844164259784
08017281780000781166,195.48000000000002,3457.5703250997385,0.055,0.06281867889230411,0.007818678892304108
08017284240000738438,750.05,2824.579239271467,0.152,0.29504886154436283,0.14304886154436283
08017380510000871503,242.5,2696.673054070115,0.134,0.09991735706995303,-0.03408264293004698
08017471180003043667,261.52,2091.872586155676,0.083,0.13890797159485943,0.055907971594859426
08017472710003048647,882.25,3034.1107848277666,0.056,0.3230856904367861,0.2670856904367861
08017632490000860493,234.02,2060.0941346235477,0.085,0.1262186119809217,0.04121861198092171
08017767390000560110,348.27,5480.4476774691575,0.127,0.07060858700604652,-0.05639141299395348
08017852000000743790,704.63,3383.506579904691,0.14,0.2313937342023068,0.09139373420230679
08017905550000925703,339.95,1556.1941261353036,0.067,0.24272178893276525,0.17572178893276524
08017906610005522154,274.23,2085.3693553178864,0.077,0.14611320494519908,0.06911320494519908
08018012140000790012,749.64,3328.1645857427643,0.09600000000000002,0.2502680717478529,0.1542680717478529
08018266110000560870,512.85,4850.690849066901,0.138,0.11747467547698877,-0.020525324523011243
08018286450000829595,545.13,4285.290489911382,0.142,0.14134397689630734,-0.0006560231036926434
08018453310000474770,521.23,6679.357548136792,0.035,0.08670660917171547,0.05170660917171546
08018649280000872337,524.64,4186.964632064948,0.073,0.1392257600814362,0.0662257600814362
08018705040000659166,201.15,3214.763777480692,0.04,0.06952299312491005,0.029522993124910045
08018750400000301039,180.15,3567.03217574909,0.052,0.05611574463149633,0.004115744631496332
08018843570006532201,283.87,2030.201595789832,0.165,0.15535950309821484,-0.009640496901785173
08018948890000484036,469.5,6083.861315969079,0.059,0.08574598262083691,0.02674598262083691
08019101280000842081,226.64000000000001,2868.101965028438,0.082,0.0878010005546387,0.005801000554638697
08019102550000842416,390.69,6903.054306390748,0.064,0.06288520714636657,-0.0011147928536334312
08019237550000349257,686.3299999999999,3263.493730759763,0.026,0.23367254598995446,0.20767254598995447
08019289370000252007,230.82,2947.9002510094965,0.109,0.08699977774988849,-0.022000222250111515
08019300490000666790,580.62,4718.002701080435,0.033,0.136738652817133,0.10373865281713299
08019796080000397406,293.15,1554.2721702317301,0.141,0.20956575589567397,0.06856575589567399
08020075020000892243,387.5,1191.8979409945805,0.09800000000000002,0.36123525408247453,0.2632352540824745
08020111430000399711,398.75,7171.237397231624,0.04700000000000001,0.06178230213471837,0.014782302134718366
08020414440000126711,800.04,2649.914445323585,0.084,0.33545737104911866,0.25145737104911864
08020415130000126645,400.15000000000003,1164.8836845344208,0.09300000000000001,0.3816785461192314,0.2886785461192314
08020824810000491034,772.63,3079.0907961669527,0.19800000000000004,0.2788088544990181,0.08080885449901806
08021165220000758639,689.5,3498.089925462941,0.09300000000000001,0.21900840957075254,0.12600840957075254
08021180380000802287,287.96,1836.6709744503878,0.04700000000000001,0.174204068124559,0.12720406812455898
08021406290000239122,732.28,3218.822631325259,0.07,0.2527770360895746,0.18277703608957457
08022163250003081977,241.88,2747.7341845829255,0.029,0.09780988170671594,0.06880988170671594
08022173780000503294,280.1,1981.4332187420437,0.083,0.15706924628012872,0.07406924628012872
08022184460000890989,260.67,2244.4314574314585,0.14,0.12904530114935725,-0.010954698850642763
08022963680000491434,785.8,2939.7037350409278,0.052,0.2970064978670224,0.2450064978670224
08023723390000114662,242.32,2276.8890056022424,0.142,0.11825101872861328,-0.023748981271386707
08024423230000591719,601.03,4598.536556956879,0.109,0.14522252956776335,0.036222529567763354
08025485170000430431,334.82,1503.5201125904919,0.18099999999999997,0.24743415076852282,0.06643415076852285
08027030540000120715,138.98,5256.633858088693,0.063,0.02937663653035366,-0.03362336346964634
08027681280000308525,276.36,1825.2401218062996,0.064,0.16823357266702335,0.10423357266702335
08028135990000139920,298.09000000000003,9779.423481741876,0.128,0.0338681632643765,-0.0941318367356235
08028472110000321768,240.25,2141.730689245397,0.09200000000000001,0.12463959441067626,0.03263959441067625
08029411700005205467,201.79000000000002,3766.080261650118,0.062,0.05953434221629479,-0.002465657783705208
08029584290005303021,219.19,3208.4658348187777,0.066,0.07590682182165123,0.00990682182165123
08029831750000787054,486.37,4801.402118258374,0.104,0.11255277058675851,0.008552770586758518
08030455970000657405,373.21,1314.7271181199758,0.04700000000000001,0.3154097698773839,0.2684097698773839
08030853140000267252,766.5,3202.1772828124385,0.066,0.2659648706016229,0.19996487060162288
08031733480000745324,672.49,4115.901328688157,0.079,0.18154252287414926,0.10254252287414926
08031771470000188524,246.26999999999998,2461.152363975895,0.162,0.11118098064082851,-0.05081901935917149
08035070590000663096,668.94,3518.9429205476677,0.153,0.2112187334232148,0.05821873342321479
08035109150003042656,349.9,7410.777686074433,0.133,0.05246113083493636,-0.08053886916506364
08036161990000897231,495.40999999999997,6281.964769273985,0.033,0.08762474413226809,0.05462474413226809
08036862040000788613,314.09000000000003,1578.8132268058748,0.138,0.2210450754804826,0.0830450754804826
08037021140000494122,462.38,4356.639003328606,0.12,0.11792474776152684,-0.0020752522384731575
08037875230005164110,560.79,4780.549123173647,0.054,0.13034067508678682,0.07634067508678682
08037900500005124056,218.73000000000002,3675.924726412306,0.041,0.06611488303530451,0.025114883035304507
08038151060000390492,392.87,7757.314171518414,0.05000000000000001,0.05627234021601803,0.006272340216018017
08038228990000779804,647.22,3670.127134911938,0.152,0.19594234937874663,0.04394234937874664
08038383270005353127,200.14,3386.900828513226,0.10100000000000002,0.0656581899020045,-0.035341810097995516
08038673760006363949,582.57,3960.2628733311526,0.082,0.1634487458797217,0.08144874587972169
08039569820000612939,260.78,1662.7431199752639,0.036,0.17426357209035762,0.1382635720903576
08039781150000029796,484.43,6089.074564740261,0.082,0.0883969394417353,0.0063969394417352915
08039933240000860700,635.66,3303.659816957087,0.09300000000000001,0.21378983552230046,0.12078983552230045
08040190280005987249,423.9,7201.1799333369745,0.053,0.06540594796410565,0.01240594796410565
08040406630000369574,463.72,5679.101014648286,0.053,0.090726409534794,0.037726409534793996
08040622410000683973,352.5,8007.095863364414,0.064,0.04891494661112956,-0.015085053388870444
08040849810000535874,345.1,1174.917038027333,0.218,0.32635874026326284,0.10835874026326284
08040865610006422391,854.17,2666.731245358555,0.122,0.35589554794081607,0.23389554794081607
08041226230000282923,352.59000000000003,1628.5752482811317,0.137,0.24055791531902138,0.10355791531902137
08041614450006277405,303.88,1773.337492572788,0.09100000000000001,0.1904005559339887,0.09940055593398868
08042160050000825028,843.81,3043.8253471557123,0.08800000000000001,0.30802249135048804,0.22002249135048801
08042216420000601790,533.16,4356.639003328606,0.06,0.13597637985322816,0.07597637985322817
08042272340006342486,451.37,5943.103599147172,0.062,0.08438725892212111,0.02238725892212111
08042404440006372808,360.19,4730.920704645496,0.077,0.0845947620128417,0.007594762012841705
08042608250000292545,301.36,1963.3379382055866,0.08900000000000001,0.17054855301705169,0.08154855301705168
08042620910005769037,689.79,3527.6444820491124,0.076,0.21726490218428504,0.14126490218428506
08042637350000197274,200.76,3216.4361153552354,0.057,0.06935212100179715,0.012352121001797146
08042820720005314063,386.27,7141.294861126272,0.054,0.06009958939312028,0.006099589393120282
08043697910000859767,306.88,13100.797399262745,0.029,0.026027253714874368,-0.0029727462851256332
08043882750006375556,426.62,1144.5264939309066,0.09800000000000002,0.41416448176239273,0.3161644817623927
08044602190000043683,379.44,5838.838623723539,0.062,0.07220614015379956,0.010206140153799559
08045454150006375696,260.84000000000003,2123.9335529666428,0.075,0.13645540926523234,0.06145540926523234
08045827830000293422,605.24,3792.7212400111575,0.106,0.1773103917563186,0.0713103917563186
08045846680005256271,576.53,3982.3573020117155,0.223,0.16085670880543312,-0.06214329119456688
08046062450005168121,618.3,3917.481807116788,0.061,0.1753677576120315,0.1143677576120315
08046153370000664981,280.03999999999996,1999.5284992785007,0.078,0.1556144639437904,0.07761446394379039
08046168020000583630,353.28999999999996,1863.8491570541269,0.065,0.21060955655063493,0.14560955655063493
08046268920000583551,553.72,4681.497396521194,0.059,0.13142043930252545,0.07242043930252545
08047186120000834547,351.57,1427.2652523130478,0.149,0.2736935777706821,0.1246935777706821
08048616900000512739,521.71,4281.782663065228,0.074,0.13538234501673657,0.061382345016736575
08048674370000598600,293.56,9550.67174880493,0.09000000000000001,0.034152338846593924,-0.055847661153406086
08048886730006508591,812.81,3514.725846946331,0.08800000000000001,0.2569538170400613,0.1689538170400613
08048967220000914692,274.89,1529.0512053306184,0.151,0.19975350221661878,0.04875350221661878
08049105620003081820,187.24,2724.85372103387,0.145,0.07635068364899521,-0.06864931635100478
08049297980000199839,548.9300000000001,3957.405188590589,0.152,0.15412175229887015,0.0021217522988701554
08050097200003023860,697.33,3758.6212040880423,0.066,0.206142377494277,0.140142377494277
08050241610000174916,377.53999999999996,1319.276346902398,0.09400000000000001,0.3179689303714343,0.22396893037143428
08051012290005284031,310.03,1542.6226657329612,0.09700000000000002,0.2233065709650407,0.12630657096504067
08051167900006278569,288.98,2072.5493591375953,0.09200000000000001,0.15492460407432546,0.06292460407432544
08051397830000931587,547.16,4019.4148025811137,0.19000000000000003,0.15125474364207192,-0.03874525635792811
08060313820000949385,599.11,4032.261528853968,0.075,0.1650879470526243,0.09008794705262431
08061757040000772025,449.68,5180.423044157856,0.08700000000000001,0.09644857962090778,0.009448579620907768
08061822990000023836,607.0600000000001,4441.476188960434,0.052,0.15186642512857562,0.09986642512857563
08062852890006506343,608.3199999999999,3868.2305882168434,0.08,0.17473392438652138,0.09473392438652138
08062875980000156144,391.58,5852.229613057348,0.08,0.07434583358078252,-0.005654166419217482
08064533370000757067,316.94,10640.24074198191,0.06,0.03309657780261475,-0.02690342219738525
08068924230000812336,311.21,1463.4558133859616,0.108,0.2362824252881579,0.12828242528815792
08069165690000856898,270.89,1523.991642111391,0.157,0.19750035405173771,0.040500354051737714
08069392360000377945,339.34000000000003,1927.8915517111773,0.04800000000000001,0.1955734720190996,0.1475734720190996
08070054170000284159,258.27,1999.3860498744966,0.10100000000000002,0.14352739266370285,0.042527392663702826
08070176460000079038,170.66,3662.1291698497607,0.04900000000000001,0.051779228265179264,0.002779228265179255
08070191040000061506,306.43,1816.3137838468738,0.10000000000000002,0.18745537296791343,0.0874553729679134
08070646910005192218,337.74,1612.7016033686211,0.149,0.23269442151158487,0.08369442151158488
08071022760000178435,377.81,1241.9394576012232,0.072,0.3380107511035209,0.2660107511035209
08071565870000451696,629.89,3702.8936316951035,0.19800000000000004,0.18900833979867496,-0.00899166020132508
PE000007903258787849,534.1899999999999,3522.8786399310975,0.08700000000000001,0.1684827963463576,0.08148279634635759
PE000007917150009789,188.43,1440.9528926231883,0.059,0.14529737074577387,0.08629737074577387
PE000007924982758085,181.15,3558.5741283081884,0.023000000000000003,0.05656135590281182,0.03356135590281181
PE000007945124199203,158.96,2195.238860500136,0.044000000000000004,0.08045694953759283,0.03645694953759283
PE000007952992167254,234.67000000000002,1309.5194019735236,0.119,0.19911460956705726,0.08011460956705727
PE000007958091609693,225.91,1491.1479491650568,0.051,0.1683341423308536,0.1173341423308536
PE000007963403686441,187.92,2226.6314489036113,0.105,0.09377393825224765,-0.011226061747752342
PE000008001573838344,308.65999999999997,6376.3659680564815,0.024000000000000004,0.05378542531492879,0.029785425314928785
PE000008072865273328,282.74,1073.6249408100111,0.10000000000000002,0.29261201338945847,0.19261201338945844
PE000008124304057443,441.56,4459.373350534899,0.045000000000000005,0.11002044091315484,0.06502044091315484
PE000008191159690250,193.05,2771.404783224379,0.056,0.07739757154869341,0.021397571548693407
PE000008229086762720,234.89,1079.5131945987314,0.07,0.24176535330436766,0.17176535330436765
PE000008234111684624,117.72,3359.006959171812,0.044000000000000004,0.03894008008612453,-0.005059919913875471
PE000008268871490249,272.12,1477.9517009688086,0.06,0.20457742655416897,0.14457742655416897
PE000008274395667190,175.05,1430.8456706590457,0.15,0.13593359786343245,-0.01406640213656754
PE000008284707043739,198.41,1279.596188501321,0.058,0.1722852549394945,0.11428525493949451
PE000008285686562518,356.17,5209.397366241847,0.058,0.07596741362234412,0.017967413622344115
PE000008335968737888,167.87,2101.061095289712,0.054,0.08877524915404851,0.03477524915404851
PE000008339680424693,262.79,7279.02681068678,0.09500000000000001,0.04011372625530138,-0.054886273744698635
PE000008355515179443,327.68,6636.433880671812,0.032,0.05486212858223065,0.022862128582230648
PE000008366292448220,207.54000000000002,1509.0865711098998,0.052,0.15280766817134872,0.10080766817134873
PE000008373908668326,519.48,3585.5483560367106,0.067,0.16097956091659257,0.09397956091659257
PE000008376067828561,459.04999999999995,4249.107629718829,0.046000000000000006,0.12003827626962388,0.07403827626962386
PE000008376422555474,470.29,4089.7786509544926,0.043000000000000003,0.12776839262987752,0.08476839262987751
PE000008384817642725,164.34,1338.5963613024269,0.09000000000000001,0.13641154666096203,0.04641154666096202
PE000008409310361687,263.09000000000003,1441.8167388167392,0.09500000000000001,0.20274575426425093,0.10774575426425091
PE000008434462163414,416.57,4864.927645619135,0.033,0.09514130307207277,0.06214130307207277
PE000008443636969014,202.70999999999998,2009.1256578223924,0.059,0.1121051500469385,0.0531051500469385
PE000008451764892574,280.06,1170.495081900992,0.038,0.2658514184206535,0.2278514184206535
PE000008494822384561,229.72,1320.931599936266,0.108,0.19323062939576874,0.08523062939576874
PE000008538565602418,402.45000000000005,5021.11438335007,0.043000000000000003,0.08905725552667428,0.04605725552667427
PE000008560993173682,341.59,7149.88177168282,0.043000000000000003,0.05308401685012948,0.010084016850129475
