utility_account_number,computed_gross_cost,rce_scaled_usage,model_rate,marg_based_rate,model_rate_adder
0550143144257001090691,411.7,4991.015685265504,0.103,0.09165357780680067,-0.011346422193199326
0550145093397001264657,119.75999999999999,3020.9615714285683,0.09700000000000002,0.04404778528968224,-0.052952214710317774
0550150479417001182464,124.07,19998.394789364374,0.066,0.006893331040192807,-0.05910666895980719
0550158603507001306662,510.65999999999997,6505.759838775665,0.108,0.08721502392667178,-0.020784976073328215
0550162184427001492104,298.84000000000003,1265.236672904585,0.17,0.26243662672389584,0.09243662672389583
0550162520787001117509,208.15,1781.735637761376,0.08700000000000001,0.1298047661371144,0.04280476613711438
0550169808927001082529,127.19,3691.7684630277436,0.109,0.038280359030511656,-0.07071964096948835
0550171501157001816361,673.77,4483.154255595631,0.15,0.1669880826426906,0.01698808264269061
0550175534907001955129,748.99,2800.0987356307537,0.09800000000000002,0.2972077736121852,0.19920777361218517
0550178939467001083241,183.59,13926.856890845793,0.052,0.014647159117644989,-0.03735284088235501
0550191327987001553621,648.4200000000001,3110.0333285059132,0.073,0.2316588250238415,0.1586588250238415
0550194152507001348690,97.84,24025.371822982666,0.154,0.004524846146485778,-0.14947515385351423
0550197774287001934245,209.98,16326.752155630282,0.165,0.014290111645423228,-0.15070988835457677
0550208776967001489903,329.53,7732.33372224752,0.061,0.047352385139685746,-0.013647614860314253
0550209768787002061981,197.97,15060.2951572538,0.08900000000000001,0.014605734108784687,-0.07439426589121532
0550213988747002052836,262.02,9255.28818723753,0.026,0.03145589066959451,0.005455890669594513
0550226849837002070063,321.88,2412.1666326878917,0.128,0.1482668898565764,0.020266889856576403
0550229358497001497801,301.17,6977.0780404146835,0.09200000000000001,0.047961816020255434,-0.04403818397974458
0550235550837001173355,186.0,12394.397426435919,0.152,0.01667420041137852,-0.13532579958862148
0550237631177001449230,340.84000000000003,5991.615040356113,0.27,0.06320684966579601,-0.206793150334204
0550243296117001714357,321.15999999999997,11167.990850801249,0.112,0.03195242986958953,-0.08004757013041047
0550244583117001606579,187.35,2301.910542854746,0.13,0.09043212704891038,-0.03956787295108963
0711841023,165.18,2273.9843556233927,0.09300000000000001,0.08071002462240744,-0.012289975377592577
0858067614,235.06,9196.05381794073,0.08600000000000001,0.028401071040737254,-0.05759892895926275
0920058910,199.32999999999998,2173.9396119794874,0.056,0.1018785326682145,0.045878532668214504
0968201836,245.73000000000002,9913.760340275825,0.035,0.027540844640363465,-0.007459155359636538
1024067213,225.48000000000002,9319.489560589967,0.043000000000000003,0.02688273125952978,-0.016117268740470224
1202734930,63.6,5852.415582901419,0.02,0.012074786157211456,-0.007925213842788544
1217259288,253.76,7132.933920224585,0.147,0.039528693060804074,-0.10747130693919592
1294470968,305.97,6364.921811519156,0.066,0.05341254405535654,-0.012587455944643465
1305276180,280.09,1276.7085545910313,0.127,0.2437604964672626,0.11676049646726261
1318782775,159.09,2268.759960571084,0.08,0.07791334021170385,-0.002086659788296155
1337954382,112.91,3750.4057544414327,0.038,0.03345119535585831,-0.004548804644141688
1431342202,77.16,4996.254173423644,0.035,0.017159521985364735,-0.01784047801463527
1432739675,161.41,2468.4448260146064,0.09800000000000002,0.07265483212521405,-0.025345167874785968
1482421628,390.63,6472.67268969418,0.117,0.06705627708078044,-0.04994372291921957
1494856674,45.95,8795.410855671094,0.051,0.00580479484055438,-0.04519520515944562
1512211212,231.95999999999998,2470.696460977902,0.082,0.10431606528926764,0.022316065289267634
1559407048,199.56,12883.61570383433,0.063,0.01721048954194921,-0.04578951045805079
1922948876,102.64999999999999,3626.353906324529,0.05000000000000001,0.03145185453538812,-0.018548145464611893
1928760711,177.89,3707.6765913750282,0.038,0.053309815644479674,0.015309815644479675
2022156528,83.56,4003.7321377468297,0.033,0.023189474532802856,-0.009810525467197146
2134256316,39.83,12438.063832262156,0.052,0.0035580743234943373,-0.04844192567650566
2345105631,647.57,2702.9527534375397,0.061,0.26619859385524,0.20519859385523997
2475248136,260.27,2688.378487830685,0.053,0.10757000556206729,0.05457000556206729
2559227911,45.97,9058.045385650845,0.019,0.005638940367719045,-0.013361059632280955
2559714061,895.05,3019.5628751230415,0.09800000000000002,0.3293523073135134,0.23135230731351336
2728987981,285.06,2190.0096767716936,0.066,0.1446264537973329,0.07862645379733291
2859772733,273.13,7431.998004014784,0.03,0.0408339423145483,0.010833942314548303
2889154075,550.21,4267.805517909583,0.08900000000000001,0.1432456192952034,0.0542456192952034
2933530230,235.01,8180.391981575616,0.277,0.03192050244173357,-0.24507949755826647
3124524978,90.66999999999999,4728.284651340269,0.037,0.02130676384212351,-0.01569323615787649
3229011920,145.36,2692.229850597114,0.145,0.05999157578439646,-0.08500842421560353
3262104147,625.13,2958.4303293768153,0.051,0.23478291240855484,0.18378291240855485
3485287313,148.99,4755.356332423782,0.058,0.03481220604136457,-0.023187793958635433
3564608717,150.15,4278.819436874043,0.052,0.038990505627696216,-0.013009494372303781
3613484187,77.77,4626.954593150817,0.04900000000000001,0.018675590903576973,-0.030324409096423036
3635150505,519.28,4701.382536131958,0.06,0.12272512890484417,0.06272512890484418
4004429141,68.71,4893.450390579457,0.021,0.015601352491775055,-0.005398647508224946
4084072627,98.69,4230.304123531827,0.033,0.025921435517029807,-0.007078564482970194
4156006506,467.36,4118.163396164036,0.064,0.12609720376141295,0.06209720376141295
4202411796,281.95,33220.447061050996,0.038,0.00943026977337332,-0.028569730226626677
4235600277,614.38,3088.6225471230273,0.064,0.2210190575343401,0.1570190575343401
4363934266,428.6,5697.9906039985,0.152,0.08357722139591432,-0.06842277860408567
4377260962,235.07,8284.58651962687,0.035,0.03152708807737246,-0.003472911922627546
4387891959,127.60000000000001,16006.142887434438,0.066,0.00885771036625444,-0.05714228963374556
4526933632,114.82,2821.0798011595502,0.057,0.04522303045994636,-0.011776969540053639
4686888980,208.01999999999998,1826.9040881003111,0.071,0.1265164027158509,0.05551640271585091
4808198521,179.51,3814.54870618683,0.054,0.05228811346203494,-0.0017118865379650572
4910717691,269.29,7287.218822118393,0.065,0.041059712685302695,-0.023940287314697307
5241098894,497.64,4075.2658607873277,0.19299999999999998,0.13568030951151452,-0.05731969048848545
5345447884,76.87,5096.212682968194,0.046000000000000006,0.01675972264590908,-0.029240277354090925
5382470976,178.81,14974.575003656873,0.071,0.013267673889192819,-0.057732326110807176
5623446518,293.37,6371.610743925543,0.158,0.051159224843958205,-0.10684077515604179
5635363828,95.91,3893.8548761486863,0.064,0.02736790919441483,-0.036632090805585174
5690968308,87.16999999999999,18062.26461890681,0.03,0.005362315169171603,-0.024637684830828396
5736015313,131.82,2748.8533604672125,0.103,0.05328282285737215,-0.04971717714262784
5841161659,324.22,1403.7027295894038,0.054,0.2566387005244475,0.2026387005244475
5901234325,255.42000000000002,2793.8126427966763,0.08,0.10158161490596918,0.021581614905969174
6032888093,82.46,4207.27617200335,0.043000000000000003,0.02177708771102494,-0.021222912288975063
6064896526,293.88,5909.175282278645,0.037,0.05525869816598475,0.01825869816598475
6159993842,582.84,4448.920224327943,0.239,0.14556341029869263,-0.09343658970130736
6171069465,352.69,5288.385821943012,0.046000000000000006,0.07410158618755949,0.028101586187559487
6189192549,393.27,5911.5179569752545,0.071,0.07391784476457029,0.0029178447645702987
6435160329,242.63,7316.877774900862,0.076,0.036844798721889484,-0.039155201278110514
6744320662,242.86,9827.23275266897,0.071,0.027458843322008188,-0.043541156677991806
6772724906,114.25999999999999,5796.508473839833,0.046000000000000006,0.021902073658395818,-0.024097926341604188
6782682491,143.2,3015.3894559445466,0.033,0.05276635520411436,0.019766355204114357
6894438877,203.78,13771.021074407092,0.127,0.016441934189108106,-0.11055806581089189
6924668220,513.48,3807.156264682898,0.042,0.1498581339111001,0.10785813391110008
7176958894,150.1,3268.8426613610263,0.037,0.05102043599380143,0.014020435993801435
7284958114,324.90999999999997,6316.662084220358,0.072,0.05715219625456177,-0.014847803745438225
7516065765,186.06,1981.978504880919,0.07,0.1043065466271312,0.03430654662713119
7542819812,260.33,7812.713630483075,0.029,0.03702369870910913,0.008023698709109132
7603209457,167.66,12584.365038036894,0.068,0.01480320129985272,-0.053196798700147284
7608882427,123.8,19679.244354065122,0.09000000000000001,0.006989879950707601,-0.08301012004929241
7610666581,252.35,9924.916549026788,0.225,0.02825100720029561,-0.1967489927997044
7671458681,122.14,5944.547531434246,0.03,0.022829510638695823,-0.007170489361304176
7752763438,149.45,12053.432032815039,0.08700000000000001,0.01377662022762274,-0.07322337977237726
7856640765,161.43,2632.1118477535083,0.07,0.06814553371649273,-0.0018544662835072723
7956827557,436.86,5877.6256288861805,0.127,0.08258436835691832,-0.04441563164308168
8047811276,47.01,8702.7484975675,0.026,0.006001935290665132,-0.019998064709334868
8079911765,87.64,3661.694224511645,0.063,0.026593639940201426,-0.036406360059798575
8109874432,229.48000000000002,7978.612601051747,0.042,0.03195765862152104,-0.01004234137847896
8203334756,248.51,8952.449743293293,0.076,0.030843202714327275,-0.04515679728567272
8217578153,162.0,2096.293713631595,0.039,0.08586583016946135,0.04686583016946135
8224669196,97.75,7390.6881182369825,0.018,0.014695669655320246,-0.003304330344679753
8353276652,107.18,3275.590077055975,0.111,0.036356468937628256,-0.07464353106237175
8377455656,156.09,17027.71610729784,0.119,0.010185354996551899,-0.10881464500344809
8424484672,339.15,7339.529764978576,0.104,0.05134298046333126,-0.05265701953666874
8425096920,93.16,6971.476407726286,0.041,0.014847803400208416,-0.026152196599791587
8647306772,210.35,1612.3490731024838,0.046000000000000006,0.14495758153195307,0.09895758153195305
8805600183,52.28,6966.661791047942,0.04800000000000001,0.00833812385776101,-0.039661876142239
8869730089,197.70999999999998,3212.3249968730015,0.18499999999999997,0.06838591300432564,-0.11661408699567433
8881949789,168.70999999999998,1993.4725004504653,0.11,0.09403468345472343,-0.015965316545276567
8935805598,56.099999999999994,7107.931486957722,0.041,0.008769546167926377,-0.032230453832073624
8956300873,304.12,5919.859881985803,0.065,0.057080930604350655,-0.007919069395649347
9006752116,136.86,2432.331605668437,0.085,0.06251888776689918,-0.022481112233100828
9074551617,78.2,4898.583039206339,0.061,0.01773755557341057,-0.04326244442658943
9140072094,66.5,5820.60139697076,0.045000000000000005,0.012694373630763171,-0.03230562636923683
9147770593,77.97,4973.189290597477,0.021,0.017420075583514584,-0.0035799244164854173
9319299379,139.43,5199.233107447553,0.039,0.02979712950363901,-0.009202870496360989
9344509989,129.05,3659.2250643142575,0.205,0.03918558885247473,-0.16581441114752526
9534661321,88.61,4205.177779897614,0.068,0.02341293536416259,-0.04458706463583742
9538981878,192.18,12351.84401744641,0.075,0.01728756718686921,-0.057712432813130786
9596710748,85.4,4516.276850350304,0.042,0.021010423415811823,-0.02098957658418818
9656755739,147.67,12916.552412556126,0.045000000000000005,0.012702908062237912,-0.03229709193776209
9662720586,77.09,4496.854282595103,0.062,0.01904788329190074,-0.04295211670809926
9675769110,245.47,9362.147505200346,0.056,0.029132679686251942,-0.02686732031374806
9761553923,265.64,7332.20642945722,0.065,0.04025467073182294,-0.02474532926817706
9853183307,83.02000000000001,5244.188591052185,0.042,0.017589841181881807,-0.024410158818118196
9871721943,189.89999999999998,10064.834237760282,0.064,0.020964080978938565,-0.043035919021061436
9935295748,263.82,7738.322485838756,0.021,0.03788073369516089,0.016880733695160886
9999538762,246.11,8369.44538777068,0.037,0.032673079623068584,-0.004326920376931415
