utility_account_number,computed_gross_cost,rce_scaled_usage,model_rate,marg_based_rate,model_rate_adder
364074000,198.49,2555.1207598111378,0.217,0.0863146853617776,-0.13068531463822242
365483030,920.47,2967.3513798281137,0.596,0.34466576873807503,-0.25133423126192495
376579010,328.79,11485.51740374029,0.083,0.03180720636087792,-0.05119279363912208
377899002,671.9300000000001,5127.532510151672,0.149,0.14560393082067555,-0.0033960691793244457
378010005,813.42,3301.0492862682736,0.342,0.2737917315441587,-0.06820826845584133
379488007,421.96,6567.119334401951,0.154,0.07139270973627598,-0.08260729026372401
380983031,401.42,1197.1036738501728,0.212,0.372584456939897,0.160584456939897
381711002,781.42,3901.030547670108,0.114,0.22256796860075956,0.10856796860075955
382886008,577.2,5068.876275526485,0.07,0.12652376946539703,0.05652376946539703
397274047,876.01,2444.1053976371595,0.216,0.39824160013124876,0.18224160013124877
397453011,321.81,7248.932995762563,0.153,0.049326799802906975,-0.10367320019709303
398073026,676.08,3454.4639281564578,0.36999999999999994,0.21745776352653726,-0.15254223647346268
401056004,596.38,5088.42835373488,0.09800000000000002,0.13022575899257122,0.0322257589925712
405710009,692.04,3387.3975496044877,0.09000000000000001,0.2269982551717657,0.13699825517176567
406166005,627.61,4417.700185736456,0.157,0.15785237003995398,0.0008523700399539758
443818022,583.79,6212.643039672737,0.287,0.10440895306769865,-0.18259104693230133
594340011,826.51,3257.8613051259717,0.3,0.2818856784969656,-0.01811432150303438
619403039,353.66999999999996,9592.189171592016,0.09800000000000002,0.040967359967260315,-0.0570326400327397
1188833026,224.64999999999998,2709.1727156051325,0.09900000000000002,0.09213554738438183,-0.006864452615618188
1268856016,353.87,6388.641554593169,0.117,0.061544991298846996,-0.05545500870115301
1270942116,516.31,3751.0677807037614,0.791,0.15293719317173907,-0.638062806828261
1274283001,194.0,15384.802180001578,0.069,0.0140109409944674,-0.05498905900553261
1276118016,757.76,3408.3039450123624,0.62,0.2470306548767914,-0.37296934512320856
1276705000,322.94,12993.38823899884,0.134,0.0276157546917008,-0.10638424530829921
1288133014,209.26,3353.200984233604,0.09400000000000001,0.06934004618403541,-0.0246599538159646
1288171014,708.24,5449.952715290149,0.106,0.1443926900733556,0.03839269007335559
1293204002,676.8,3445.9172303623445,0.316,0.21822926951757507,-0.09777073048242493
1305824016,776.96,2571.098284403984,0.126,0.33576658431360246,0.20976658431360246
1306191016,500.09000000000003,5232.4094656968755,0.147,0.10619496795852365,-0.04080503204147634
1307840009,365.04,9627.239261743593,0.166,0.042130458065144386,-0.12386954193485562
1314544003,946.34,3019.2281522027315,0.147,0.3482641376809356,0.20126413768093562
1325014007,391.70000000000005,1370.846397185238,0.111,0.3174843097781524,0.2064843097781524
1325770073,406.94,6252.285886976774,0.13,0.07231843900442475,-0.057681560995575254
1327201017,830.49,3246.852954702675,0.168,0.2842034054329903,0.11620340543299026
1328953001,377.42,7922.1392897488695,0.139,0.05293463548390211,-0.0860653645160979
1331579000,275.0,14937.78775121402,0.134,0.02045520800298709,-0.11354479199701292
1333891045,688.1800000000001,4081.496326002522,0.318,0.18734414620761122,-0.13065585379238878
1335616013,171.1,4337.06277384617,0.09100000000000001,0.04383406951302156,-0.04716593048697845
1343911054,438.75,6106.9507626644245,0.3,0.07982707228956056,-0.22017292771043945
1344162117,721.51,3734.6199387930615,0.393,0.2146611411379281,-0.1783388588620719
1345695142,225.01,2641.631013554035,0.148,0.09464270741383658,-0.05335729258616341
1345924013,785.97,3261.633772402384,0.09300000000000001,0.26774925112354464,0.1747492511235446
1346201000,241.18,3339.561934748709,0.162,0.08024339210164767,-0.08175660789835233
1348119005,204.06,5553.037878828047,0.121,0.040830503641582354,-0.08016949635841764
1349710060,458.62,5016.962206447342,0.079,0.101570981962534,0.022570981962534
1350054000,201.37,3384.589736116107,0.115,0.06610681408648253,-0.048893185913517476
1351799062,627.65,3724.339170037909,0.253,0.18725171286743744,-0.06574828713256256
1364802005,783.6800000000001,3808.9070684813223,0.329,0.2286103440960929,-0.10038965590390711
1366051131,509.15,4155.213515507719,0.053,0.13614756982063228,0.08314756982063229
1366867013,764.44,3355.245617833872,0.111,0.25314921007962793,0.14214921007962794
1367180033,568.46,4233.830686843242,0.137,0.14918457277590425,0.012184572775904234
1369236029,638.6,3470.493881990168,0.144,0.20445376931442916,0.06045376931442917
1370862008,547.08,4262.3530494301785,0.154,0.14261293225063337,-0.011387067749366625
1384733038,259.87,2531.56305465595,0.136,0.1140577730874201,-0.02194222691257991
1385019000,488.54,6613.376502715611,0.298,0.08207943733421594,-0.21592056266578405
1386467000,826.92,2688.410753654356,0.19499999999999998,0.3417632513004478,0.14676325130044784
1388166042,369.38,5224.9705111569065,0.243,0.07855015092350197,-0.164449849076498
1388431008,270.08000000000004,2692.7097017101923,0.077,0.11144494658978524,0.03444494658978524
1389825004,747.71,3771.4413516346835,0.276,0.2202841861848903,-0.05571581381510973
1404671004,468.08000000000004,8388.47409297563,0.09000000000000001,0.0620004166579477,-0.02799958334205231
1409173094,421.87,1285.7938834912632,0.163,0.36455644288156197,0.20155644288156196
1419910009,860.86,2786.1711446963322,0.337,0.3433066604439916,0.006306660443991585
1419916001,684.27,4925.439099976051,0.156,0.15436187202146034,-0.0016381279785396552
1420609008,217.09,12117.400469652997,0.15,0.019906176387848525,-0.13009382361215147
1421391005,375.26,1264.8230422614051,0.252,0.3296552494885541,0.07765524948855412
1422877102,806.95,2814.507742793169,0.553,0.3185676477199163,-0.23443235228008374
1423036016,581.43,4006.6361550008887,0.116,0.16124082855064986,0.045240828550649856
1425802027,547.56,4610.8507543953365,0.17699999999999996,0.13194961893313006,-0.0450503810668699
1426928039,653.5600000000001,3881.4137653614207,0.17,0.1870910502400816,0.01709105024008159
1427380033,426.62,8214.509761267811,0.18299999999999997,0.05770547920671806,-0.1252945207932819
1429331001,519.68,5254.621018506241,0.145,0.10988846202011521,-0.03511153797988478
1431193002,458.61,7319.9112943032305,0.152,0.06961377620289474,-0.08238622379710525
1431623005,170.66,3460.0593622442493,0.18299999999999997,0.05480317022631376,-0.1281968297736862
1438485012,104.96000000000001,4007.902094599588,0.20099999999999998,0.029098071626890237,-0.17190192837310975
1438908038,654.64,3596.5836507391277,0.254,0.2022413068658352,-0.05175869313416481
1439336018,402.09,7518.0144416456715,0.18200000000000002,0.059426151696626794,-0.12257384830337323
1439655009,420.97,1183.9966993189664,0.144,0.39505553074049155,0.2510555307404916
1439706001,824.5699999999999,2785.702805574637,0.106,0.328889674467588,0.222889674467588
1440193010,389.06,8319.409277672206,0.22,0.05196148842551529,-0.1680385115744847
1440199003,430.91,6119.258527679396,0.361,0.07824295814977764,-0.2827570418502223
1443570000,326.12,3903.6939145442675,0.103,0.09282376218214802,-0.010176237817851971
1444190006,564.29,5887.396826477657,0.212,0.10649679431648011,-0.10550320568351988
1450040008,441.84000000000003,6148.820163078814,0.09000000000000001,0.07984187540256749,-0.010158124597432525
1450621067,656.38,4477.425909722527,0.214,0.16288624888855116,-0.051113751111448835
1461686001,448.55,5264.397057610438,0.09000000000000001,0.09467159931798771,0.004671599317987704
1461916095,569.58,3630.2401750502486,0.276,0.17433189986056688,-0.10166810013943314
1462991029,343.17,10596.64578976159,0.10100000000000002,0.03598308441794003,-0.06501691558205999
1464490123,282.12,1459.243164474298,0.123,0.21481455202128366,0.09181455202128366
1465537036,217.16,3802.347671024747,0.273,0.0634578712324485,-0.20954212876755152
1477112129,328.46000000000004,6671.783362847616,0.448,0.05470134980518719,-0.3932986501948128
1479211009,433.32,5733.646934611926,0.10000000000000002,0.08397215108593953,-0.01602784891406049
1497876008,4122.96,36087.45068797806,0.264,0.1269434825495383,-0.1370565174504617
1501899002,305.64,2191.3529998800514,0.20299999999999999,0.1549727497206469,-0.04802725027935309
1514691010,684.1800000000001,5173.780567201734,0.472,0.14693317393844518,-0.3250668260615548
1515397011,822.55,3392.740913299977,0.142,0.26938232768133447,0.12738232768133448
1515486004,792.82,3343.405373635599,0.11,0.26347720741778125,0.15347720741778126
1515526147,253.65,2073.0864716857914,0.643,0.1359486626258056,-0.5070513373741944
1516876048,838.63,2573.1262897234296,0.385,0.3621318995622504,-0.022868100437749617
1521524015,240.69,2831.7483971052716,0.08700000000000001,0.09444106461107722,0.007441064611077214
1522939029,576.6,4834.251337025742,0.19600000000000004,0.13252655313135517,-0.06347344686864487
1534697036,171.0,7511.923984713385,0.316,0.025293120695396572,-0.2907068793046034
1535775002,409.67,8122.229041040119,0.116,0.056042360611711854,-0.05995763938828815
1538279007,359.35,1450.505181453494,0.09100000000000001,0.27526808099897804,0.184268080998978
1538284008,7263.15,17833.04873782174,0.213,0.4525399321962721,0.2395399321962721
1538323019,490.67,8725.60938206136,0.09200000000000001,0.06248146863068629,-0.02951853136931372
1538525004,310.48,13819.167894995831,0.085,0.02496371564475314,-0.06003628435524687
1538666046,455.11,6074.916074580271,0.054,0.08324029032989005,0.029240290329890055
1541378028,394.34,1419.5115332284097,0.711,0.30866642876726325,-0.4023335712327367
1552254048,531.23,4624.868640816219,0.111,0.12762644766736217,0.016626447667362168
1553331017,899.6,2751.95500783164,0.219,0.36321653250542774,0.14421653250542774
1556665001,546.74,4472.537890170428,0.15,0.13582643765277086,-0.014173562347229135
1556886144,431.69,4198.808795252894,0.17699999999999996,0.11423610336766143,-0.06276389663233853
1557227005,299.61,1948.703181400183,0.17899999999999996,0.17083155771357883,-0.008168442286421135
1558342056,299.59,1596.8663970519638,0.409,0.20845687428348178,-0.2005431257165182
1558563091,690.64,4349.693784316716,0.37399999999999994,0.17642110360610672,-0.19757889639389323
1560681004,406.22,6652.594610406506,0.073,0.06784654439179416,-0.005153455608205834
1565382051,668.15,3705.118820490912,0.122,0.20036844291825587,0.07836844291825587
1565891000,739.27,3934.8557394395575,0.22,0.20875253516361567,-0.011247464836384335
1571795019,371.99,9712.006798463217,0.137,0.04255785964725894,-0.09444214035274107
1572041047,562.01,4438.321753305737,0.363,0.14069632403068807,-0.22230367596931191
1574175019,473.72,8627.070597396636,0.157,0.06101208395285327,-0.09598791604714674
1576072020,95.05,7610.369293577485,0.08,0.013877264957462452,-0.06612273504253754
1576277007,109.02,5148.856495008864,0.077,0.023526259364726142,-0.05347374063527385
1576709004,680.71,4074.518927817213,0.08800000000000001,0.1856279128514518,0.0976279128514518
1579276002,649.38,3783.7701142406413,0.142,0.19069164128596558,0.04869164128596559
1580367005,770.48,3543.814175271651,0.131,0.24157273675989668,0.11057273675989668
1581054007,315.46,9331.622907749417,0.09300000000000001,0.03756164544754913,-0.055438354552450886
1581170024,173.3,3258.8444419182815,0.11,0.05908706567233689,-0.05091293432766311
1590242006,504.11,6136.24498893214,0.083,0.09128094188424793,0.008280941884247925
1590405012,979.39,2894.72389850365,0.595,0.37592915568688,-0.21907084431311996
1594707044,248.29,2276.244576919489,0.145,0.1211986535081092,-0.023801346491890793
1595331008,434.72,7819.052563145895,0.084,0.06177503199030606,-0.022224968009693945
1595833016,247.21,10854.887898818179,0.11,0.025304524591883,-0.084695475408117
1597952005,311.89,2442.3887680329735,0.121,0.14188750332468197,0.020887503324681977
1597992009,576.75,4008.1760327210395,0.216,0.15988153416961814,-0.05611846583038185
1608568119,396.42999999999995,1305.8062396545515,0.166,0.337322463625465,0.17132246362546497
1611218002,722.8199999999999,3833.295901076252,0.153,0.20951508937983165,0.05651508937983166
1611520007,413.74,13627.738014009366,0.102,0.03373348611769072,-0.06826651388230928
1612438017,537.54,4936.8997476198165,0.078,0.12098010840803917,0.042980108408039175
1612706010,265.05,1815.315972572068,0.204,0.16223071049318846,-0.041769289506811524
1613619016,177.61,12992.338758043936,0.069,0.015189293330445433,-0.05381070666955457
1613876002,747.47,2971.915887676088,0.102,0.27945683983393466,0.17745683983393468
1627682009,328.15,9047.724190934932,0.09700000000000002,0.04029865449218944,-0.05670134550781058
1627828069,603.54,3470.493881990168,0.222,0.19322898204201466,-0.02877101795798534
1627923005,327.9,1389.3393003078645,0.212,0.2622349581938699,0.05023495819386989
1628980004,363.82,1463.6121559847002,0.168,0.27619642457292504,0.10819642457292503
1629159003,509.34000000000003,6056.25622505045,0.09400000000000001,0.09344606838007734,-0.0005539316199226763
1629804021,373.45,9074.811114871842,0.09400000000000001,0.045724857431404996,-0.04827514256859502
1632380003,331.26,8004.585977403462,0.08600000000000001,0.04598197429644707,-0.04001802570355294
1633922023,350.25,1765.4981666066922,0.314,0.2204288138200956,-0.0935711861799044
1852807009,934.02,3301.0492862682736,0.11,0.31438488492645267,0.20438488492645268
1876031007,467.24,1092.2478776005225,0.139,0.4753092829954034,0.3363092829954034
1912934047,518.61,5479.469917902787,0.422,0.10516224050261436,-0.31683775949738563
2398100075,610.47,3328.7413149793024,0.239,0.2037707156598973,-0.035229284340102696
2517395007,426.08000000000004,6970.31588129293,0.059,0.06791976580183433,0.008919765801834331
2517936026,405.47,4711.765963921326,0.145,0.0956164261281091,-0.04938357387189089
2519315061,427.14,5992.711970873164,0.171,0.07919619736552241,-0.0918038026344776
2519765016,362.15999999999997,10748.754995065325,0.246,0.03743689387140547,-0.20856310612859452
2519827011,488.83000000000004,6388.641554593169,0.164,0.08501720433101245,-0.07898279566898755
2521639003,172.19,3242.6966587186485,0.10100000000000002,0.05900096196411513,-0.04199903803588489
2522901017,608.5799999999999,3729.5589182514063,0.074,0.18130830342721452,0.10730830342721452
2525366029,664.37,3402.4215556064405,0.125,0.2169598554513377,0.0919598554513377
2525427009,967.65,2709.060539907894,0.129,0.39687805083278843,0.26787805083278843
2525824017,527.19,4591.075237386456,0.074,0.12758812181874063,0.05358812181874063
2533903189,628.28,3631.7985272094297,0.304,0.1922157530652672,-0.1117842469347328
2534464001,597.19,4325.897303607463,0.326,0.15338885735708516,-0.17261114264291486
2534661000,588.66,4099.213442052543,0.246,0.15955906563849595,-0.08644093436150405
2534799018,466.61,6717.798236969014,0.269,0.07717641067313093,-0.1918235893268691
2536889006,591.87,4668.058672254381,0.153,0.1408794060884709,-0.012120593911529087
2536925007,316.29,11886.188840546516,0.09100000000000001,0.029566527845705567,-0.06143347215429444
2537907003,435.12,1566.9211660869203,0.17800000000000002,0.30854562254336654,0.13054562254336652
2538409104,712.6400000000001,3026.025575655801,0.311,0.2616706972315059,-0.04932930276849412
2540198072,580.01,3749.1020634557144,0.111,0.17189597526228242,0.06089597526228242
2540213092,409.87,5332.829331339822,0.17299999999999996,0.08539765344350396,-0.087602346556496
2540854002,289.68,2270.959989394138,0.127,0.14173154444369424,0.014731544443694233
2552406007,455.78999999999996,6343.5045866727705,0.135,0.0798349439830645,-0.05516505601693551
2554408009,458.44,4306.144889848465,0.082,0.11829090539396667,0.03629090539396666
2555772026,625.87,4384.975917580244,0.17800000000000002,0.15858949380384715,-0.019410506196152866
2558659057,379.45,9093.998197270426,0.19299999999999998,0.04636146851641758,-0.1466385314835824
2559578079,443.84000000000003,5904.727618935385,0.108,0.0835187645191449,-0.024481235480855096
2560705019,312.94,1952.9392051497343,0.167,0.17804502577152762,0.011045025771527606
2561507026,571.62,3536.141180062589,0.5,0.17961198407867063,-0.32038801592132937
2564570030,830.54,3939.724854426614,0.206,0.23423519568513862,0.02823519568513863
2571041008,702.23,3163.0949877376593,0.121,0.24667471529636795,0.12567471529636795
2571107001,225.13,3132.5669129582984,0.37399999999999994,0.07985286552369789,-0.29414713447630203
2571246003,599.56,7072.55803536477,0.161,0.09419191393647142,-0.06680808606352859
2573088009,218.66,20695.393236317574,1.033,0.011739595995170651,-1.0212604040048292
2573462096,892.01,2793.574545244942,0.127,0.3547863878947681,0.22778638789476807
2573509003,710.3399999999999,3507.9807340641946,0.103,0.22499173356412833,0.12199173356412833
2574182042,476.77,6887.861048064248,0.09000000000000001,0.0769098622559064,-0.013090137744093608
2574361007,325.83,1768.5919759305893,0.124,0.20470144513849237,0.08070144513849237
2575600012,401.62,1247.3470762197965,0.153,0.35775483259786084,0.20475483259786084
2576479011,329.09000000000003,1815.315972572068,0.09100000000000001,0.20142804948577023,0.11042804948577022
2590024063,267.3,7214.716858897871,0.828,0.04116585665225539,-0.7868341433477446
2591033002,1644.52,8636.369326287455,0.109,0.2115755331216165,0.1025755331216165
2591536044,587.52,4155.213515507719,0.137,0.15710384016698004,0.020103840166980025
2608999026,790.5699999999999,2664.4873317558445,0.085,0.3296735926052444,0.2446735926052444
2609440095,723.27,3221.2048848331283,0.334,0.2494822161475037,-0.08451778385249631
2628969024,347.95,10377.265509105815,0.214,0.037255586336484174,-0.17674441366351581
2631803017,581.09,4868.467473890433,0.128,0.1326198765870786,0.004619876587078603
2632337012,746.01,3341.49549610894,0.321,0.24806258184852453,-0.07293741815147547
2637702000,459.69,7636.876330051137,0.272,0.0668816207821512,-0.2051183792178488
2646668002,280.3,9697.830791364077,0.161,0.0321148565225314,-0.1288851434774686
2647466002,594.99,4252.577010325981,0.17299999999999996,0.15545867797214175,-0.017541322027858214
2648380001,1176.44,3044.9255621127645,0.146,0.42928982298291957,0.2832898229829196
2648989031,409.74,1341.8819962549812,0.272,0.33927474095133325,0.06727474095133323
2654378008,166.37,4414.865921261311,0.142,0.04187115958954038,-0.10012884041045961
2664331035,507.75,4154.816619284004,0.215,0.13578617743275728,-0.07921382256724271
2671601006,260.86,15566.964104285671,0.165,0.018619201695509062,-0.14638079830449094
2673525009,752.96,4576.141946295528,0.279,0.182822611719788,-0.09617738828021202
2673894027,676.72,2995.5790538076276,0.249,0.25100693308539807,0.002006933085398066
2675720002,489.24,1170.0205241148435,0.322,0.4646072344852669,0.1426072344852669
2675832052,612.76,4340.038526193927,0.14,0.15687520752068596,0.016875207520685942
2676510000,433.37,4653.834415184589,0.123,0.1034678459231608,-0.019532154076839198
2683453083,347.98,1993.454451623103,0.304,0.19395699968445843,-0.11004300031554157
2684542114,826.5600000000001,2997.9576471261717,0.285,0.3063418860771346,0.02134188607713461
2686506009,1007.9000000000001,2744.7998718037725,0.387,0.4080038404231427,0.021003840423142683
2689518010,592.73,4922.738900517636,0.19000000000000003,0.1337850538487095,-0.056214946151290524
2690627057,203.49,2491.236543393633,0.209,0.09075814201569161,-0.11824185798430838
2691471120,347.38,5868.805740019843,0.13,0.0657676867962702,-0.06423231320372981
2691904035,412.73,6586.929649136196,0.06,0.069621039439677,0.009621039439677001
2692945058,292.52,1911.4337858009144,0.126,0.17004105747039197,0.04404105747039197
2701736041,677.33,3437.089606391368,0.244,0.2189610906533912,-0.025038909346608795
2701938009,1849.65,5701.999550941554,0.48299999999999993,0.36042911759389795,-0.12257088240610198
2703290002,454.91999999999996,1486.9380882937812,0.243,0.3399379373264122,0.0969379373264122
2706895009,272.3,16320.432589054628,0.077,0.018538451962263905,-0.058461548037736094
