utility_account_number,computed_gross_cost,rce_scaled_usage,model_rate,marg_based_rate,model_rate_adder
1686872123,44.74,14589.708757694269,0.08800000000000001,0.003407272340847424,-0.08459272765915259
1692070719,268.81,6703.398226484693,0.033,0.04455617400107921,0.011556174001079209
1707060909,131.43,7194.1484531582155,0.04900000000000001,0.020298904628417144,-0.028701095371582865
1743159196,130.76999999999998,1308.6757429366128,0.056,0.11102826715038894,0.055028267150388936
1744301703,140.32,1219.6035719513984,0.04900000000000001,0.12783753237262918,0.07883753237262917
1762041039,2102.49,51742.08178638233,0.048,0.045148937177375476,-0.0028510628226245255
1770137026,269.21,5154.404040404043,0.056,0.058032358324547374,0.002032358324547373
1779112016,96.37,4454.5138054433855,0.016,0.02403803926860199,0.008038039268601988
1785116002,221.44,8230.103926496828,0.062,0.029895666767014217,-0.03210433323298578
1799037014,399.71999999999997,3241.4347065977504,0.085,0.1370175164809971,0.0520175164809971
1803803028,91.34,4082.868117797698,0.02,0.024857253763962396,0.004857253763962396
1807061017,259.51,27079.588752302072,0.03,0.010648036315541605,-0.019351963684458393
1811089005,150.12,2185.381332282742,0.044000000000000004,0.07632535225592364,0.03232535225592364
1832600401,65.96000000000001,2795.7229855490727,0.028,0.026214646181941074,-0.001785353818058926
1857509008,37.87,7946.3822828189,0.027,0.005295211868771445,-0.021704788131228555
1863732031,119.15,2888.183741923179,0.056,0.045838111671085716,-0.010161888328914286
1873972092,231.81,2977.5051550703724,0.059,0.086504188322918,0.027504188322917997
1874066002,430.77,18739.921100651147,0.031,0.025540840367609792,-0.005459159632390208
1876017025,205.49,10792.08105644834,0.026,0.021156459169271915,-0.004843540830728084
1880101707,252.73000000000002,2920.0239842539777,0.033,0.09616739883828528,0.06316739883828527
1886040018,633.2,3571.2697461764947,0.09200000000000001,0.19700431654842165,0.10500431654842164
1893063012,122.54,2466.474583319655,0.032,0.05520249690645598,0.023202496906455983
1902374084,43.949999999999996,3894.0526033279666,0.09100000000000001,0.012540491438559148,-0.07845950856144086
1907062016,63.74,6068.196795379894,0.014,0.01167104901346372,-0.0023289509865362795
1933050000,94.28,3190.0447353898053,0.032,0.032838271637201676,0.0008382716372016749
1954087294,63.989999999999995,4258.6611510555185,0.036,0.01669538793486251,-0.019304612065137488
1958478031,150.39,1226.322353974528,0.066,0.13626107316598002,0.07026107316598001
1973970009,624.92,14882.70301141778,0.011000000000000001,0.04665520470460619,0.03565520470460619
1988046083,227.31,1473.4966348205792,0.04800000000000001,0.1714063410110336,0.1234063410110336
1997056346,316.85,4463.981187826259,0.041,0.07886582419201221,0.03786582419201221
1998110009,122.96,2399.933002834412,0.069,0.05692751508515703,-0.012072484914842974
2002141471,71.35,3353.909608388481,0.027,0.023637422302466262,-0.0033625776975337376
2014541695,100.97,8425.989764523842,0.03,0.013314624397152796,-0.016685375602847205
2018078112,181.6,1936.7451328014718,0.035,0.10418396017131554,0.06918396017131553
2032620154,464.31,2588.826136388725,0.084,0.19927950848010717,0.11527950848010717
2044090077,602.3,11622.110819400174,0.059,0.05758181389090913,-0.0014181861090908701
2056860612,169.99,7185.619933690175,0.147,0.02628552296402624,-0.12071447703597375
2058201307,235.26,3137.0527938944765,0.024000000000000004,0.08332661806290051,0.0593266180629005
2058987001,218.14,8058.146093037399,0.04,0.030078603065685675,-0.009921396934314326
2070101014,102.39,3321.256180439281,0.053,0.034254107628523704,-0.018745892371476294
2085116045,573.06,2644.068661941422,0.08900000000000001,0.24081573315339258,0.15181573315339258
2090030025,51.709999999999994,4547.7822545216895,0.017,0.012633752528153616,-0.004366247471846385
2093042143,382.42,19633.56586788515,0.036,0.02164207530971962,-0.014357924690280376
2100300997,507.15999999999997,2859.2783064361965,0.077,0.19708158868014183,0.12008158868014183
2114065031,39.629999999999995,8552.895124437375,0.033,0.005148354176297692,-0.02785164582370231
2125601408,140.41,1052.369436253494,0.026,0.14824747444825187,0.12224747444825187
2138067224,187.42,1592.5618262801368,0.036,0.13076066561940405,0.09476066561940405
2144129011,31.94,10646.863784103225,0.011000000000000001,0.0033332716195615423,-0.007666728380438459
2153043113,135.35,1583.3177339092829,0.041,0.09498339194216686,0.05398339194216686
2177046009,118.75,3808.473776856513,0.036,0.034644965982501906,-0.0013550340174980913
2209850530,112.01,12142.034261000346,0.038,0.010249975653198497,-0.027750024346801502
2211097024,77.65,4243.461776095577,0.043000000000000003,0.020331932353862804,-0.0226680676461372
2232103009,207.93,10809.831319043276,0.036,0.021372519747494167,-0.01462748025250583
2235078003,88.52,3916.534649231832,0.034,0.025112903207647218,-0.008887096792352785
2267077003,39.95,10239.5030657918,0.024000000000000004,0.004335062805653488,-0.019664937194346515
2276111009,196.57,1078.9544235107612,0.072,0.2024284866458335,0.1304284866458335
2279114002,127.66,3858.4408469583777,0.04800000000000001,0.03676211456144544,-0.01123788543855457
2295024003,928.88,7549.96821290908,0.109,0.13670109062501795,0.02770109062501795
2299005004,166.39,10036.138051572698,0.045000000000000005,0.018421207124468236,-0.02657879287553177
2341029027,407.81,15102.742975296269,0.074,0.030002644086799295,-0.0439973559132007
2347018064,176.67000000000002,1359.865634365634,0.035,0.1443524970697361,0.1093524970697361
2349055001,428.49,16432.984575107133,0.09700000000000002,0.028972217300148966,-0.06802778269985105
2355760075,149.18,6980.3557660640145,0.022000000000000002,0.02374600394458397,0.0017460039445839695
2370027000,84.66,2513.3040910576115,0.033,0.037427491166452095,0.004427491166452094
2372078005,273.3,28435.164423024697,0.082,0.010679265368368322,-0.07132073463163169
2387095018,248.16,7435.097317691369,0.026,0.03708536977414436,0.011085369774144361
2406018051,115.22999999999999,2198.343036462754,0.051,0.058240834669436074,0.0072408346694360776
2415085006,162.93,1764.8725030837707,0.068,0.10257587050453383,0.034575870504533826
2420086033,84.97,2862.3149893924533,0.037,0.032984179400587406,-0.004015820599412592
2420900508,262.73,2626.942621522331,0.029,0.11112622705594206,0.08212622705594207
2423037032,52.67,6735.235221742264,0.018,0.008688964868413867,-0.009311035131586131
2451065019,405.6,5973.108453560973,0.056,0.07544926903143602,0.01944926903143602
2453103003,40.36,8634.219179881156,0.02,0.005193804269983993,-0.014806195730016007
2462118147,357.09,3478.736001317523,0.08800000000000001,0.11405483673276637,0.02605483673276636
2483056017,133.16,2219.6241888002446,0.031,0.06665793078941384,0.035657930789413844
2495006018,432.51,16633.02090590576,0.055,0.028892326257825812,-0.026107673742174188
2499100305,118.13999999999999,1255.715721744707,0.056,0.10453533741242255,0.048535337412422545
2512520247,578.29,2666.4818335877712,0.205,0.24097086893702782,0.03597086893702783
2517950017,56.69,6116.20318179473,0.022000000000000002,0.010298691364011474,-0.011701308635988528
2525108018,820.3,7648.3619577838945,0.072,0.11916858138713593,0.047168581387135936
2551057019,58.03,7953.506792112426,0.029,0.008106836325546492,-0.02089316367445351
2578057004,230.6,1253.1997658053997,0.058,0.20445441278673931,0.14645441278673932
2578850982,86.21000000000001,2406.844713777954,0.039,0.039798533050573036,0.0007985330505730359
2579021053,169.57999999999998,1372.6343257681283,0.11,0.13727051603257906,0.02727051603257906
2579102008,190.31,12768.91434253633,0.045000000000000005,0.01656018279104169,-0.028439817208958315
2589057332,198.39999999999998,2454.305823982315,0.067,0.08981946841765424,0.02281946841765424
2593058089,916.47,7171.302459130745,0.042,0.1419965209671872,0.0999965209671872
2593678633,90.36,3348.3186260535576,0.079,0.029985198905139697,-0.049014801094860304
2606310083,54.989999999999995,5800.617068760322,0.042,0.010533362101949263,-0.03146663789805074
2613974013,136.1,1180.606562519606,0.041,0.12808858346466365,0.08708858346466364
2620035003,89.13,3976.753396056213,0.065,0.024903061233705285,-0.04009693876629472
2622053009,618.47,10699.95495074532,0.06,0.06422353103842011,0.004223531038420117
2628079007,221.26,12291.458231513703,0.067,0.02000124312460593,-0.04699875687539407
2634040716,464.03999999999996,3060.8449319001247,0.268,0.16845021929285503,-0.09954978070714499
2635083100,700.06,9537.95726500109,0.063,0.08155251935324702,0.01855251935324702
2642051029,366.48,19803.59674906398,0.027,0.020561921410525912,-0.0064380785894740875
2657502577,336.36,3533.251050096157,0.071,0.10577604818745111,0.034776048187451114
2658042027,61.370000000000005,5074.587472777614,0.022000000000000002,0.013437326532390069,-0.008562673467609933
2660164029,110.4,6271.085202466338,0.064,0.019560676135993726,-0.04443932386400627
2669720446,233.53,4048.9423160783995,0.053,0.06408532340591476,0.011085323405914761
2716063019,178.12,1659.103406765379,0.054,0.1192879903109611,0.06528799031096111
2778094001,194.85,10103.174800016272,0.029,0.021428907673620705,-0.007571092326379297
2785200404,140.68,1050.273082794822,0.147,0.14882901758765493,0.0018290175876549408
2799410353,48.99000000000001,5738.196900456983,0.02,0.009486138987143912,-0.010513861012856089
2800169011,121.21000000000001,2045.0445735797853,0.041,0.065855668633192,0.024855668633192003
2800178010,53.34,4688.237859949126,0.018,0.01264156564515901,-0.005358434354840989
2801074164,307.38,1523.11332017726,0.069,0.22423369870705726,0.15523369870705725
2820053103,107.45,2360.111654386302,0.041,0.05058611895204318,0.009586118952043178
2826094019,29.17,7871.898249637683,0.021,0.004117318349815165,-0.016882681650184837
2841052017,107.11,3325.9277092234843,0.052,0.035782831593443455,-0.016217168406556542
2841064008,44.21,8499.577880648305,0.051,0.005779371977291115,-0.04522062802270888
2843500242,151.95,8731.010542867672,0.022000000000000002,0.019337204153447345,-0.002662795846552657
2855109001,221.64,1410.6832791621534,0.041,0.17457261336005322,0.13357261336005322
2861124292,92.9,3203.481138579732,0.067,0.032221891672502855,-0.03477810832749715
2879340246,287.58,26727.679183155553,0.161,0.011955146989893202,-0.1490448530101068
2881101401,149.57,1144.234811886986,0.046000000000000006,0.1452401964722806,0.09924019647228058
2883006006,701.58,11769.95044581985,0.043000000000000003,0.06623080844067514,0.023230808440675134
2884094135,92.50999999999999,3209.522232071529,0.065,0.03202622741221693,-0.03297377258778307
2904027016,932.6800000000001,7141.29700951095,0.03,0.14511525143554835,0.11511525143554835
2906360206,54.150000000000006,4090.6342563324492,0.019,0.014708395543680423,-0.004291604456319577
2941147013,71.06,5386.24524771004,0.021,0.01465873756660514,-0.006341262433394862
2945054028,64.84,9854.942783979988,0.032,0.007310488353271675,-0.024689511646728324
2950010038,77.8,4122.668051822981,0.033,0.02096808264886134,-0.012031917351138663
2957789018,44.53,5845.850653259104,0.019,0.008463743039722296,-0.010536256960277704
2961170656,358.86,3895.766692519318,0.059,0.10235041387334212,0.043350413873342125
2966043114,100.1,2733.0046635680437,0.09100000000000001,0.04069595039659292,-0.05030404960340709
2969065032,47.93,8854.471888831044,0.04,0.0060145377639892516,-0.03398546223601075
2973770005,71.88,3854.445392731206,0.027,0.020720663682842904,-0.006279336317157096
2978055017,876.41,7521.366038028341,0.058,0.1294696846244913,0.0714696846244913
2979285019,105.35,2466.485555915133,0.062,0.047458439509135815,-0.014541560490864185
2981660199,108.17999999999999,19203.38149526259,0.011000000000000001,0.006259314279084281,-0.00474068572091572
2994066001,199.27,1614.826685052038,0.044000000000000004,0.1371113774379918,0.09311137743799178
2995110008,92.88,2453.7168645126385,0.09600000000000002,0.042058642336673085,-0.05394135766332693
3013071016,391.03999999999996,4102.98012514741,0.046000000000000006,0.10589592823662014,0.059895928236620134
3026057002,31.73,9316.888493353279,0.04800000000000001,0.003784048245367224,-0.04421595175463278
3038088008,110.30000000000001,3114.1459667093472,0.044000000000000004,0.039354467281139505,-0.0046455327188605
3046117018,110.95,2723.9874991987663,0.055,0.0452563669304792,-0.0097436330695208
3047101014,777.18,9773.460735500232,0.064,0.08835491917379001,0.024354919173790013
3065410657,105.78,3266.1063354235666,0.054,0.03598576447392089,-0.018014235526079107
3075550168,86.3,3676.246738914473,0.112,0.026083365916076427,-0.08591663408392358
3083542002,240.26,40037.27160934501,0.024000000000000004,0.006667676013498533,-0.01733232398650147
3103074016,229.89,8360.132836815514,0.059,0.030553740989435196,-0.0284462590105648
3112540228,43.08,7969.717917301365,0.012000000000000002,0.006006067863801489,-0.005993932136198513
3113393604,112.91999999999999,3802.8154842292124,0.054,0.03299309871514771,-0.02100690128485229
3117073335,246.88,4316.379360864759,0.03,0.06355120534543438,0.033551205345434376
3118644020,664.4,11882.158049438387,0.024000000000000004,0.06212863178142244,0.03812863178142244
3122080025,178.77,2570.3466656497894,0.035,0.07727881067090163,0.042278810670901626
3127017004,176.4,1931.6321096743632,0.067,0.10146859695402449,0.03446859695402449
3128063019,863.5699999999999,7249.969475972294,0.065,0.13234844993516892,0.06734844993516892
3142011026,43.78,7007.883464735576,0.03,0.0069413888928416875,-0.02305861110715831
3144027068,116.25999999999999,2248.938583325907,0.016,0.057439442204215076,0.041439442204215075
3149535010,48.400000000000006,5216.010437918887,0.053,0.010310136150577631,-0.04268986384942237
3151021012,45.07,8885.519047462712,0.06,0.005635886604967399,-0.054364113395032596
3158046295,709.4,10311.872852669174,0.056,0.07643831857548505,0.020438318575485052
3158112070,191.41,1306.283584959641,0.037,0.16281133761957872,0.12581133761957872
3162017024,89.73,3298.5786123110056,0.062,0.03022513989143631,-0.03177486010856369
3170710749,37.66,4735.015624153315,0.016,0.008837234713861539,-0.007162765286138462
3184600904,137.24,1247.010393793003,0.046000000000000006,0.12228357489873595,0.07628357489873594
3188400202,137.86,1127.0393374741202,0.078,0.13591165160310578,0.05791165160310578
3206112122,356.23,19983.629446782743,0.116,0.019806767942989183,-0.09619323205701083
