utility_account_number,computed_gross_cost,rce_scaled_usage,model_rate,marg_based_rate,model_rate_adder
00040621026936333,220.79,6041.783296380085,0.044000000000000004,0.040604273637090925,-0.0033957263629090795
00040621028528885,105.46000000000001,3504.2280391929503,0.09100000000000001,0.03343897042863817,-0.05756102957136184
00040621029229203,98.03999999999999,2796.6927730751395,0.062,0.03895076870154539,-0.02304923129845461
00040621029496981,292.08,5426.509872207824,0.017,0.05980516777375622,0.04280516777375622
00040621029601733,360.66,5209.152358411011,0.05000000000000001,0.07692870274494568,0.026928702744945666
00040621029872781,402.65999999999997,3868.153412623978,0.051,0.11566242397208965,0.06466242397208966
00040621030338394,68.36,4205.07364703154,0.032,0.018062835976529062,-0.013937164023470939
00040621030401554,488.95000000000005,3400.6919170003953,0.051,0.15975507074365616,0.10875507074365617
00040621030415811,920.24,51585.47619109388,0.077,0.019821255213408676,-0.05717874478659132
00040621030604175,188.67,10064.475500024293,0.034,0.020829037075287958,-0.013170962924712044
00040621031383871,617.75,2584.919000494521,0.075,0.2655359370090807,0.19053593700908067
00040621031759750,254.32,6818.43991377786,0.106,0.04144317195004968,-0.06455682804995032
00040621032565310,195.14,7337.041953875132,0.108,0.029551721740899324,-0.07844827825910067
00040621032652372,597.53,2884.6909758370407,0.09600000000000002,0.2301536725366481,0.13415367253664806
00040621032978671,206.72,7448.670908404839,0.083,0.030836224571247385,-0.05216377542875262
00040621032989001,171.62,1916.093921430504,0.022000000000000002,0.09951959387592323,0.07751959387592322
00040621033450934,327.4,4865.151730968773,0.11,0.07477213412732361,-0.03522786587267639
00040621034438412,96.39,12241.01659863946,0.018,0.008749273325215794,-0.009250726674784205
00040621034450620,2058.43,49538.12886570838,0.224,0.046169374920167136,-0.17783062507983288
00040621034459260,158.21,8258.633121927178,0.027,0.02128547016117699,-0.0057145298388230105
00040621034717304,216.70999999999998,6405.16130816133,0.065,0.03759294689145149,-0.02740705310854851
00040621034820881,279.41,7735.099822772577,0.017,0.04013594687447428,0.023135946874474282
00040621035002660,520.72,2561.9581924549943,0.045000000000000005,0.22583419959064832,0.1808341995906483
00040621035310574,70.28,3803.05299100701,0.041,0.020533210837067967,-0.020466789162932035
00040621035491945,31.27,9194.106002831246,0.012000000000000002,0.0037789910659878395,-0.008221008934012163
00040621035495353,26.55,10829.41242112129,0.016,0.0027240628441174038,-0.013275937155882597
00040621035839774,358.66,4555.551166270761,0.17400000000000002,0.08747813306580375,-0.08652186693419626
00040621036281031,358.02,4039.872880942717,0.157,0.09846844485541636,-0.058531555144583636
00040621036358744,201.8,8626.346028679653,0.04,0.025992722930051726,-0.014007277069948275
00040621036794165,70.49,20310.779903125196,0.019,0.003856189796541041,-0.015143810203458959
00040621037928093,274.96,8696.750421863497,0.051,0.03512934099420179,-0.015870659005798204
00040621038273974,44.980000000000004,6390.723571476887,0.022000000000000002,0.007820362939939833,-0.014179637060060169
00040621038288963,129.39,2386.060426973821,0.04700000000000001,0.060252735027755445,0.013252735027755438
00040621038454444,97.63,7142.21686149082,0.016,0.015188250354405344,-0.0008117496455946564
00040621038919880,425.2,3580.6895996910353,0.056,0.1319423064443257,0.0759423064443257
00040621038970444,74.47,6365.890757305193,0.028,0.01299809368382435,-0.01500190631617565
00040621039431965,213.54,1588.1341177624456,0.024000000000000004,0.14939964075638426,0.12539964075638427
00040621040030834,151.64,2030.6552227118118,0.028,0.08297267158128528,0.054972671581285285
00040621040377134,61.85,5211.647167478357,0.034,0.013186276816869263,-0.02081372318313074
00040621040431380,456.98,3520.170902231469,0.04900000000000001,0.14424173418219116,0.09524173418219115
00040621040607351,162.42000000000002,1934.0643216314936,0.081,0.09330954748931657,0.012309547489316564
00040621040775670,198.51,8590.187096700422,0.08800000000000001,0.025676584710406198,-0.062323415289593814
00040621040918394,149.75,1751.0824119704698,0.046000000000000006,0.09502059283529304,0.04902059283529304
00040621041515103,266.33,7106.070104021058,0.09100000000000001,0.04164358328730404,-0.04935641671269597
00040621041934893,193.9,1482.5580165816327,0.043000000000000003,0.14531940203001265,0.10231940203001264
00040621041988731,253.13,5270.1699037706085,0.13,0.05336745507091295,-0.07663254492908705
00040621042004353,365.32,4160.660450345218,0.078,0.09755929760560775,0.019559297605607748
00040621042705574,231.31,8402.01249730319,0.082,0.03058923218617021,-0.05141076781382979
00040621043089903,319.83000000000004,5474.524271009308,0.056,0.06491279407573979,0.008912794075739784
00040621044248935,499.4,2941.703254019789,0.032,0.18862843766808987,0.15662843766808987
00040621044269011,721.09,141408.8405802948,0.224,0.005665919526835857,-0.21833408047316416
00040621044877682,175.31,8611.438748676173,0.039,0.022619784518450366,-0.016380215481549634
00040621045448133,115.48,14184.195820067283,0.045000000000000005,0.009046061739332536,-0.03595393826066747
00040621045458524,357.53,4255.7791909282405,0.046000000000000006,0.09334496404380156,0.047344964043801556
00040621045523293,248.25,1440.2333069985577,0.025000000000000005,0.19151989611194956,0.16651989611194956
00040621045554310,386.28,4639.094175792447,0.108,0.09251806144389908,-0.015481938556100916
00040621046010012,506.8,2901.950507343846,0.11,0.1940457322363249,0.0840457322363249
00040621046919581,96.93,3768.7856975108243,0.083,0.028576843748672892,-0.05442315625132711
00040621047151510,539.24,4137.1902240930485,0.056,0.14482185326320157,0.08882185326320158
00040621047578231,71.53999999999999,3848.6019917768244,0.122,0.020653964493790228,-0.10134603550620977
00040621047595713,168.14,1916.093921430504,0.03,0.09750159954724233,0.06750159954724233
00040621048846384,412.14,21479.14885411431,0.069,0.0213199012886219,-0.047680098711378106
00040621049060811,166.93,1856.3033285662755,0.053,0.09991781780676567,0.046917817806765676
00040621049273272,103.82,18060.132970856375,0.027,0.006387303777979084,-0.020612696222020915
00040621049446604,614.37,84794.07847412876,0.125,0.008050483543395184,-0.11694951645660481
00040621049640743,281.49,1093.969943052979,0.135,0.285900603259554,0.150900603259554
00040621049651871,570.57,2963.319690680981,0.085,0.2139379928059598,0.1289379928059598
00040621049909624,129.69,2060.884321853742,0.159,0.06992144026326702,-0.08907855973673298
00040621050774300,391.87,3334.2616274447273,0.083,0.13058696639975323,0.047586966399753225
00040621051028851,111.71000000000001,3243.1471146413123,0.041,0.03827215289182155,-0.002727847108178451
00040621051243031,324.28,4601.380427740414,0.078,0.07830500363301801,0.00030500363301801114
00040621051354351,309.32,4874.680561137522,0.085,0.0705049047990722,-0.014495095200927802
00040621053137874,550.03,3017.376932136189,0.124,0.20254163075734033,0.07854163075734033
00040621053483633,200.15999999999997,1312.2619993783496,0.044000000000000004,0.1694783512022418,0.1254783512022418
00040621053953843,114.83,2609.826664363662,0.045000000000000005,0.04888787850590764,0.0038878785059076326
00040621054020332,246.77,6285.9030681335025,0.076,0.04361964954230592,-0.03238035045769408
00040621054526474,58.16,4595.535154478459,0.102,0.01406195797659089,-0.0879380420234091
00040621055747745,311.22,4438.037813701566,0.031,0.07791731718292502,0.04691731718292502
00040621055776460,180.69,7383.281090067149,0.062,0.027192065995802515,-0.03480793400419749
00040621056213235,238.58,2225.3658255046566,0.035,0.11912148818443073,0.08412148818443073
00040621056433570,131.03,2584.180967841683,0.03,0.05633850364995344,0.026338503649953444
00040621056550301,2106.09,51279.46915310904,0.224,0.04563424775348169,-0.17836575224651832
00040621056553583,483.19,2963.319690680981,0.039,0.18117443739403,0.14217443739403
00040621056882870,165.12,8948.930608175897,0.054,0.02050151852770524,-0.033498481472294755
00040621057762873,363.32,25217.240516064096,0.043000000000000003,0.016008448213504077,-0.026991551786495926
00040621058013995,367.75,4322.043643570729,0.04900000000000001,0.09454118116529017,0.045541181165290164
00040621058690732,252.92000000000002,1136.627812712585,0.066,0.24724207790724134,0.18124207790724134
00040621059355724,234.92000000000002,5678.671111622684,0.075,0.045965370610736946,-0.02903462938926305
00040621059356580,237.46,6026.653622015194,0.08600000000000001,0.04377959328550561,-0.042220406714494396
00040621059467772,72.13,4562.4725194386465,0.023000000000000003,0.01756601143414781,-0.005433988565852192
00040621059683733,398.12,3726.8200008696654,0.035,0.11869517590125911,0.0836951759012591
00040621061418855,274.0,6515.846426480026,0.039,0.04672369858307275,0.007723698583072751
00040621061999602,246.28,5813.610603773798,0.135,0.04706962042948201,-0.087930379570518
00040621062235361,225.05,10262.916737364729,0.045000000000000005,0.024364959977231954,-0.02063504002276805
00040621062235785,122.35,2349.6298262793753,0.06,0.057857813568749104,-0.0021421864312508934
00040621062516610,96.96000000000001,6054.996697173385,0.029,0.01779246772894621,-0.01120753227105379
00040621062652110,124.74,10474.848749111006,0.019,0.01323169463537723,-0.005768305364622769
00040621062995974,164.62,7167.689016156466,0.031,0.025518840270387963,-0.005481159729612037
00040621063175733,339.93,5134.002834486584,0.017,0.07356832712730108,0.056568327127301074
00040621063265513,211.82,1466.8339164057668,0.071,0.16045140006869715,0.08945140006869716
00040621063494270,84.57,2811.390107468176,0.044000000000000004,0.0334235602583411,-0.010576439741658901
00040621063670043,167.41,2758.0497273402893,0.03,0.06744298671166091,0.03744298671166091
00040621063774622,364.97,4496.579630137807,0.121,0.09018459708891984,-0.03081540291108016
00040621063854861,332.03,20517.754773577926,0.027,0.017980633178114973,-0.009019366821885026
00040621063944060,406.53000000000003,4472.008156749076,0.138,0.10100607694963668,-0.036993923050363337
00040621064105423,1031.2,95643.43134685795,0.031000000000000003,0.011979680796086564,-0.01902031920391344
00040621064291901,149.5,2167.679524244357,0.036,0.07663084383703661,0.04063084383703661
00040621064422420,73.77,4638.604837275821,0.02,0.017670543092608935,-0.0023294569073910656
00040621064465945,200.39,7145.384461443028,0.017,0.031160752336983375,0.014160752336983374
00040621065777211,52.66,5075.762117669039,0.023000000000000003,0.011527551873920636,-0.011472448126079367
00040621066280834,422.06,3797.548265587817,0.028,0.12348903101642782,0.09548903101642782
00040621066863131,247.33,5789.0391303850665,0.019,0.04747093687252925,0.02847093687252925
00040621067101040,376.93,3798.749785897841,0.08,0.11024972286036586,0.030249722860365855
00040621067246941,438.55,3408.7980274621214,0.06,0.14294709567775718,0.08294709567775718
00040621068147861,914.54,7449.184847132336,0.027,0.13641164455017363,0.10941164455017363
00040621068194004,88.84,4281.447847885745,0.029,0.023055544436879315,-0.005944455563120687
00040621068667364,353.9,5101.037875500593,0.084,0.07708670898344057,-0.006913291016559436
00040621068778950,276.19,5902.06790797323,0.063,0.05199495881150572,-0.011005041188494283
00040621068796383,66.75999999999999,9996.484581235203,0.059,0.007420386354320979,-0.05157961364567902
00040621068849514,108.63,3059.181695887447,0.061,0.039454995485315815,-0.021545004514684184
00040621069004331,329.09,3970.3055742598176,0.058,0.09209758511439628,0.03409758511439628
00040621069011611,503.34,3420.3490957113804,0.09200000000000001,0.16351157470092909,0.07151157470092907
00040621069721142,196.19,1472.9831516697593,0.052,0.14799143401048329,0.0959914340104833
00040621069910565,88.18,6393.694411268298,0.129,0.015324125845786588,-0.11367587415421342
00040621070042412,147.0,9740.13205129304,0.073,0.016769108721852513,-0.05623089127814748
00040621070663290,295.68,5671.096058119157,0.039,0.057931188251163716,0.018931188251163716
00040621070798530,276.24,4851.582246341938,0.04800000000000001,0.06326458416009728,0.015264584160097273
00040621071133030,318.31,4190.919799075001,0.102,0.0843914450130589,-0.017608554986941097
00040621071251192,53.28,5969.217382772237,0.024000000000000004,0.009917548014059124,-0.01408245198594088
00040621071989885,493.67999999999995,3322.063202156456,0.074,0.16511827137342328,0.09111827137342328
00040621072189375,267.95,5829.967855271601,0.043000000000000003,0.051067558108920684,0.00806755810892068
00040621072238651,197.38,8185.15383140641,0.074,0.02679376779329608,-0.04720623220670392
00040621072790955,127.57,11224.249043972402,0.033,0.012628412278553585,-0.020371587721446417
00040621073467402,433.68,2720.7572049319733,0.09100000000000001,0.1771075588050183,0.08610755880501829
00040621073610532,85.52,5478.260138450833,0.016,0.01734532859352185,0.0013453285935218495
00040621073869374,346.25,4732.465774669626,0.08900000000000001,0.08129424290428804,-0.007705757095711974
00040621073949891,375.62,3478.365334145021,0.067,0.11998611861112661,0.052986118611126606
00040621074753602,290.19,4659.939704386644,0.127,0.06919259771318716,-0.057807402286812845
00040621075029290,89.08,4998.242290617602,0.027,0.019802516969530042,-0.0071974830304699575
00040621075298895,123.68,2368.3704564780455,0.113,0.058023955604724085,-0.05497604439527592
00040621075354832,327.27,4360.8621632653085,0.075,0.0833856516714698,0.008385651671469804
00040621075838290,224.8,8144.343975233842,0.112,0.030668864003942826,-0.08133113599605718
00040621075887862,163.8,9514.074496116715,0.017,0.019129553807286828,0.002129553807286827
00040621076703810,64.6,5103.593657081014,0.031,0.014064163920689342,-0.016935836079310658
00040621076779490,193.34,35236.14416281121,0.015,0.00609664386743397,-0.008903356132566029
00040621077355482,1932.1,51045.82005404586,0.041,0.04205589753489768,0.0010558975348976748
00040621078117460,187.07,7131.119850652288,0.022000000000000002,0.029147673844879058,0.007147673844879056
00040621078340941,204.66,9804.017882103744,0.039,0.023194572137112887,-0.015805427862887113
00040621078406105,179.1,1713.9269191693722,0.151,0.1161076343304312,-0.0348923656695688
00040621079082195,530.53,3041.9484055249204,0.06,0.19378296380936055,0.13378296380936056
00040621079860254,339.14,3933.7153348718425,0.04,0.09579295656748349,0.05579295656748349
00040621080006745,336.36,4463.253937643052,0.123,0.08373561947288481,-0.039264380527115186
00040621081047345,177.23000000000002,8079.100450214812,0.028,0.0243742757545472,-0.0036257242454528008
00040621081740842,402.75,4472.008156749076,0.069,0.10006690156068719,0.031066901560687185
00040621081909363,280.71,5887.32502393999,0.062,0.05297821994398168,-0.009021780056018322
00040621081927511,212.19,7384.072695056431,0.08800000000000001,0.03192908255419943,-0.05607091744580058
00040621082315294,548.94,2648.526747284709,0.063,0.23029155131570483,0.16729155131570483
00040621082924923,467.09000000000003,3152.015492685771,0.062,0.16465302600612175,0.10265302600612175
00040621083001265,161.39,1781.315919923083,0.058,0.10066839925282055,0.042668399252820545
00040621083524361,268.85,25185.322932423605,0.02,0.011860964539694149,-0.008139035460305852
00040621083900260,159.4,1755.0895739924763,0.09400000000000001,0.10091286150610472,0.006912861506104706
00040621083988134,176.82999999999998,8235.586079289382,0.074,0.02385717007704825,-0.05014282992295174
00040621084309664,624.0699999999999,3126.089408136763,0.122,0.2218142287633429,0.0998142287633429
00040621084633094,142.47,10049.732615991054,0.066,0.015751662859976426,-0.05024833714002358
00040621084891331,448.28999999999996,3479.8251039250913,0.07,0.1431393777342904,0.07313937773429038
00040621086039044,140.01,10782.932535849566,0.058,0.01442712046555616,-0.043572879534443845
00040621086455281,371.90999999999997,4300.007843027956,0.105,0.0961005999101492,-0.008899400089850795
00040621086557391,508.73,3454.749158455604,0.073,0.16361696019870944,0.09061696019870945
00040621086751175,230.24,5674.7045879908765,0.115,0.04508115237639107,-0.06991884762360893
00040621087700901,929.26,46156.77667884178,0.073,0.02236965371943776,-0.05063034628056223
00040621088661544,215.18,6653.954993668404,0.037,0.035931846415612194,-0.0010681535843878043
00040621088683203,266.82,7263.327533708937,0.09400000000000001,0.04081692107243844,-0.05318307892756157
00040621088811903,118.26,2456.5544628362704,0.056,0.053489552944122054,-0.002510447055877947
00040621089388133,452.07,3729.9496604093933,0.108,0.13466669680063947,0.026666696800639475
00040621089687362,69.81,5251.849458739178,0.013,0.014769400241965096,0.0017694002419650964
00040621089800930,442.34000000000003,3535.3005765963603,0.037,0.13902322539207512,0.10202322539207512
00040621090033375,124.72,1906.4542326968665,0.09500000000000001,0.07268875140094284,-0.02231124859905717
00040621090196691,486.03,2688.2794939606524,0.071,0.20088437029949596,0.12988437029949595
00040621090467470,36.96,7231.399741676976,0.065,0.00567893743032704,-0.05932106256967296
00040621090782594,169.70000000000002,12300.47957839883,0.013,0.015329122279645302,0.002329122279645303
00040621091004595,130.79,2043.6564487347976,0.059,0.07110892944466739,0.01210892944466739
00040621091973813,2309.33,46713.41259897013,0.062000000000000006,0.05492902529409277,-0.007070974705907236
00040621092587085,562.45,3277.83455005674,0.08700000000000001,0.19065771468960402,0.10365771468960401
00040621092978122,86.43,15437.31107697783,0.021,0.0062208588564721615,-0.01477914114352784
00040621093003442,879.58,9460.85799805382,0.08600000000000001,0.10330047352070525,0.01730047352070524
00040621093058980,311.59000000000003,5108.786710545097,0.075,0.06776777554570704,-0.00723222445429296
00040621093794852,156.03,11843.450173368432,0.016,0.014638189389820259,-0.0013618106101797416
00040621093856473,380.7,3597.6235741728506,0.039,0.11757761513369397,0.07857761513369396
00040621093887443,399.13,3045.9092083333344,0.038,0.14559783218897737,0.10759783218897737
00040621093981463,596.21,2855.2052077705634,0.149,0.23201679296208005,0.08301679296208006
00040621094001683,155.35,1530.622396074907,0.03,0.11277184467818521,0.08277184467818521
00040621094061070,361.40999999999997,5101.037875500593,0.022000000000000002,0.07872254166065344,0.056722541660653436
00040621094340162,260.35,6455.327729020459,0.057,0.0448122527501285,-0.012187747249871504
00040621094601515,277.03,5668.584662046091,0.044000000000000004,0.05430122851865563,0.010301228518655628
00040621094608631,1555.32,69790.61296460911,0.026,0.024761687280346303,-0.001238312719653696
00040621095032972,227.32,1264.666914144635,0.084,0.19971881524916008,0.11571881524916007
00040621095133414,225.16,1428.6468159786643,0.11,0.1751152034076377,0.0651152034076377
00040621095618055,179.69,9329.965858349882,0.032,0.021399387584775907,-0.010600612415224094
00040621095828972,131.43,2360.218617295404,0.033,0.06187279952086569,0.02887279952086569
00040621096059721,130.17000000000002,1826.6687031346628,0.05000000000000001,0.07917874384399026,0.029178743843990253
00040621096356042,842.86,54960.59808961458,0.04900000000000001,0.017039681947858487,-0.03196031805214152
00040621096634544,232.46,6161.67573477118,0.111,0.04191861110628223,-0.06908138889371777
00040621097944453,38.42,10746.299320191712,0.026,0.003972426936655188,-0.02202757306334481
00040621098269130,256.95,1212.4115707457227,0.079,0.2354810914781986,0.1564810914781986
00040621098716763,163.87,8737.61593703281,0.08800000000000001,0.02083838189843913,-0.06716161810156088
0010656701,375.53,4703.723450500847,0.037,0.08870750160941682,0.05170750160941682
0011537962,173.26,8386.037020325008,0.068,0.022956148493564622,-0.04504385150643538
00140060700171793,215.39000000000001,8487.054073773445,0.036,0.028198503290060545,-0.0078014967099394525
00140060700500741,243.69,6787.221455581041,0.052,0.039893595404054315,-0.012106404595945683
00140060700725333,713.7,3414.819381596765,0.217,0.23222311676970575,0.015223116769705752
00140060701276565,259.53,5388.520518107705,0.068,0.05351499835578854,-0.014485001644211466
00140060701301824,591.78,2892.996543335136,0.062,0.22728452090554818,0.16528452090554818
00140060701341090,218.26,6888.625360126597,0.062,0.03520457252833595,-0.02679542747166405
00140060701767173,116.11000000000001,2685.6901317760935,0.08700000000000001,0.04803648402498088,-0.038963515975019125
00140060701782363,615.06,12674.021033358998,0.08700000000000001,0.05392132443217812,-0.03307867556782189
00140060701970925,305.81,5583.17485094103,0.069,0.0608594389322445,-0.008140561067755507
00140060702351451,316.63,29389.3242273155,0.016,0.011970711146332691,-0.004029288853667309
00140060702424731,284.13,6875.707985232004,0.084,0.04591527166047141,-0.0380847283395286
00140060702569365,338.78,4661.106903219564,0.123,0.08075811819767881,-0.04224188180232119
00140060702638103,319.39,6471.578952996426,0.072,0.05483635143066047,-0.017163648569339524
00140060702660344,557.22,2716.9011015669107,0.128,0.2278821753858697,0.09988217538586969
00140060702828252,375.97,4541.244332983726,0.08600000000000001,0.09198898227305347,0.005988982273053459
00140060703521500,415.69,3799.204794200936,0.09600000000000002,0.12157222439884866,0.02557222439884864
00140060703747304,643.28,13423.204238314987,0.08900000000000001,0.05324775983929145,-0.03575224016070856
00140060704608692,532.35,3690.989712197812,0.056,0.16025512020400332,0.10425512020400332
00140060704884792,291.34000000000003,4742.765511814571,0.068,0.06825366135110905,0.00025366135110904686
00140060704969811,166.02,9057.26667720349,0.075,0.02036670369118715,-0.05463329630881285
00140060705288325,175.59,1791.617147474747,0.042,0.10889603299175274,0.06689603299175273
00140060705294832,318.77,4387.292149196936,0.03,0.08073063676731004,0.050730636767310044
00140060705326490,552.24,3929.692957982963,0.068,0.15614451473963228,0.08814451473963228
00140060705418633,139.81,12213.194986433504,0.027,0.012719394443223257,-0.014280605556776743
00140060705692361,961.99,58066.48250679027,0.046000000000000006,0.01840782722894888,-0.027592172771051127
00140060706241695,165.42,8352.259685542926,0.037,0.022006020756052718,-0.01499397924394728
00140060706782821,138.98,10818.674443788566,0.056,0.01427367308486505,-0.04172632691513495
00140060706835713,446.71,3365.8098269564434,0.029,0.1474665741567661,0.11846657415676609
00140060706883383,170.91,1840.6066788510097,0.059,0.10317250403467197,0.044172504034671975
00140060707246762,431.24,3999.8821773068407,0.109,0.11979241745520004,0.010792417455200043
00140060707866780,1701.3600000000001,31323.496936146596,0.08800000000000001,0.06035086069264897,-0.027649139307351037
00140060707881385,174.72,1985.2424381523565,0.09100000000000001,0.09778822455256957,0.006788224552569555
00140060707886744,506.52,2968.3891331029854,0.09200000000000001,0.18959778343201275,0.09759778343201274
00140060709160453,1135.49,43606.32318696104,0.04700000000000001,0.028932857974432704,-0.018067142025567303
00140060709672855,646.19,2570.968439249528,0.08900000000000001,0.2792678735093581,0.1902678735093581
00140060709846705,273.52,5961.310407801864,0.03,0.050980588213183374,0.020980588213183375
00140060710145232,145.47,2162.5378850378784,0.09800000000000002,0.07474242853807955,-0.023257571461920465
00140060710435950,626.95,2772.132000335846,0.07,0.25129074337972224,0.18129074337972223
00140060710449302,182.81,10097.815760823683,0.034,0.020115461307015713,-0.01388453869298429
00140060710627211,192.26,7820.84674077051,0.076,0.02731446214239152,-0.04868553785760848
